name,source,samples,start_s,end_s,duration_s,distance_m,max_speed_mph,avg_speed_mph,min_lat,max_lat,min_lon,max_lon
VN300_2026-07-11_21-42-09_VNINS,VN300_2026-07-11_21-42-09_VNINS.csv,27430,0.254417,685.888751,685.634334,24678786.157764163,0.42981786416321555,80516.49350640275,0.0,35.2102574,-97.44162288,0.0
VN300_2026-07-12_09-52-10_VNINS,VN300_2026-07-12_09-52-10_VNINS.csv,4014,0.25493,100.395719,100.140789,6.731586059249017,0.6204867741651432,0.15036958775438197,35.52803852,35.5280475,-97.47433937,-97.47433474
VN300_2026-07-12_10-47-04_VNINS,VN300_2026-07-12_10-47-04_VNINS.csv,7825,0.255045,195.706907,195.451862,647.5364376480521,51.48640319005365,7.411020509142433,35.52783652,35.5305168,-97.47578594,-97.47433108
VN300_2026-07-12_14-41-49_VNINS,VN300_2026-07-12_14-41-49_VNINS.csv,56466,0.25473,1411.663597,1411.4088669999999,4305.221160776933,80.20633308387433,6.823327871340921,35.52779165,35.53051972,-97.47585233,-97.47417531
