source,segment_type,segment_number,row_index,time_s,segment_time_s,distance_m,segment_distance_m,live_delta_to_best_s,live_delta_error,final_delta_to_best_s,lat,lon,speed_mph,yaw_deg,pitch_deg,roll_deg,pos_uncertainty_m
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12414,310.575665,1.034771,830.727,13.840,0.255738,,-10.657980,35.52841526,-97.47530410,33.576,-171.386,5.679,-4.216,0.710
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12415,310.575665,1.034771,830.975,14.088,0.255738,,-10.657980,35.52841668,-97.47530622,32.460,-170.160,5.882,-4.653,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12416,310.575665,1.034771,831.336,14.449,0.255738,,-10.657980,35.52841499,-97.47530962,32.418,-168.894,6.029,-4.062,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12417,310.575665,1.034771,831.696,14.808,0.255738,,-10.657980,35.52841334,-97.47531304,32.444,-167.688,5.991,-3.799,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12418,310.575665,1.034771,832.057,15.170,0.255738,,-10.657980,35.52841173,-97.47531651,32.504,-166.479,5.937,-3.664,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12419,310.575665,1.034771,832.419,15.532,0.255738,,-10.657980,35.52841017,-97.47532002,32.556,-165.358,5.861,-3.648,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12420,310.575665,1.034771,832.781,15.893,0.255738,,-10.657980,35.52840865,-97.47532355,32.525,-164.226,5.658,-3.950,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12421,310.840603,1.299709,833.142,16.254,0.520676,,-10.657980,35.52840717,-97.47532710,32.482,-163.095,5.456,-3.702,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12422,310.840603,1.299709,833.502,16.615,0.365118,,-10.657980,35.52840573,-97.47533067,32.460,-161.897,5.259,-3.610,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12423,310.840603,1.299709,833.898,17.011,0.267174,,-10.657980,35.52840827,-97.47533374,31.653,-160.567,5.193,-3.638,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12424,310.840603,1.299709,834.250,17.362,0.267174,,-10.657980,35.52840704,-97.47533732,31.553,-159.111,5.175,-3.775,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12425,310.840603,1.299709,834.599,17.712,0.267174,,-10.657980,35.52840586,-97.47534090,31.537,-157.644,5.197,-3.723,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12426,310.840603,1.299709,834.948,18.060,0.267174,,-10.657980,35.52840473,-97.47534449,31.303,-156.139,5.215,-3.621,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12427,310.840603,1.299709,835.294,18.406,0.267174,,-10.657980,35.52840366,-97.47534808,31.148,-154.617,5.282,-3.417,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12428,310.840603,1.299709,835.637,18.750,0.267174,,-10.657980,35.52840265,-97.47535167,30.990,-153.065,5.388,-3.235,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12429,310.840603,1.299709,835.980,19.093,0.267174,,-10.657980,35.52840169,-97.47535527,30.931,-151.548,5.486,-3.068,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12430,310.840603,1.299709,836.321,19.433,0.267174,,-10.657980,35.52840080,-97.47535887,30.707,-150.071,5.497,-3.076,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12431,311.094198,1.553304,836.674,19.786,0.520769,,-10.657980,35.52840336,-97.47536118,29.629,-148.693,5.354,-3.095,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12432,311.094198,1.553304,837.000,20.112,0.520769,,-10.657980,35.52840267,-97.47536468,29.411,-147.388,5.095,-2.916,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12433,311.094198,1.553304,837.324,20.437,0.520769,,-10.657980,35.52840204,-97.47536818,29.365,-146.129,4.842,-2.776,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12434,311.094198,1.553304,837.648,20.761,0.407543,,-10.657980,35.52840147,-97.47537169,29.238,-144.782,4.650,-2.698,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12435,311.094198,1.553304,837.972,21.084,0.267351,,-10.657980,35.52840096,-97.47537521,29.320,-143.303,4.622,-2.640,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12436,311.094198,1.553304,838.294,21.406,0.267351,,-10.657980,35.52840053,-97.47537873,29.162,-141.592,4.792,-2.720,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12437,311.094198,1.553304,838.615,21.727,0.267351,,-10.657980,35.52840017,-97.47538225,29.057,-139.794,5.109,-2.536,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12438,311.094198,1.553304,838.934,22.047,0.267351,,-10.657980,35.52839986,-97.47538576,28.926,-138.027,5.388,-2.226,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12439,311.094198,1.553304,839.208,22.320,0.267351,,-10.657980,35.52840194,-97.47538737,28.063,-136.291,5.567,-2.080,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12440,311.094198,1.553304,839.516,22.628,0.267351,,-10.657980,35.52840182,-97.47539077,27.922,-134.599,5.676,-2.010,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12441,311.094198,1.553304,839.822,22.935,0.267351,,-10.657980,35.52840177,-97.47539416,27.781,-133.027,5.700,-1.872,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12442,311.347995,1.807101,840.126,23.239,0.521148,,-10.657980,35.52840178,-97.47539752,27.500,-131.688,5.482,-1.799,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12443,311.347995,1.807101,840.428,23.541,0.521148,,-10.657980,35.52840186,-97.47540085,27.367,-130.438,5.148,-1.743,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12444,311.347995,1.807101,840.728,23.840,0.521148,,-10.657980,35.52840200,-97.47540416,27.283,-129.184,4.841,-1.608,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12445,311.347995,1.807101,841.027,24.140,0.521148,,-10.657980,35.52840219,-97.47540746,27.253,-127.811,4.630,-1.429,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12446,311.347995,1.807101,841.326,24.438,0.521148,,-10.657980,35.52840247,-97.47541074,27.174,-126.269,4.599,-1.342,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12447,311.347995,1.807101,841.624,24.736,0.521148,,-10.657980,35.52840279,-97.47541401,27.108,-124.609,4.730,-1.231,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12448,311.347995,1.807101,841.958,25.070,0.249428,,-10.657980,35.52840572,-97.47541481,26.262,-122.888,4.900,-1.074,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12449,311.347995,1.807101,842.240,25.353,-0.126083,,-10.657980,35.52840624,-97.47541787,26.119,-121.164,4.987,-0.926,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12450,311.347995,1.807101,842.527,25.639,-0.126083,,-10.657980,35.52840679,-97.47542096,26.046,-119.581,4.994,-0.769,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12451,311.347995,1.807101,842.811,25.923,-0.126083,,-10.657980,35.52840740,-97.47542401,25.881,-118.082,4.913,-0.661,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12452,311.601383,2.060489,843.093,26.206,0.127305,,-10.657980,35.52840806,-97.47542702,25.795,-116.663,4.735,-0.503,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12453,311.601383,2.060489,843.374,26.487,0.127305,,-10.657980,35.52840880,-97.47542999,25.650,-115.334,4.455,-0.588,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12454,311.601383,2.060489,843.654,26.767,0.127305,,-10.657980,35.52840959,-97.47543293,25.610,-113.937,4.186,-0.628,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12455,311.601383,2.060489,843.935,27.048,0.127305,,-10.657980,35.52841045,-97.47543585,25.649,-112.511,4.020,-0.521,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12456,311.601383,2.060489,844.184,27.296,0.127305,,-10.657980,35.52841267,-97.47543618,24.949,-110.810,3.957,-0.369,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12457,311.601383,2.060489,844.456,27.569,0.127305,,-10.657980,35.52841367,-97.47543893,24.906,-109.168,4.011,-0.230,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12458,311.601383,2.060489,844.728,27.841,0.127305,,-10.657980,35.52841471,-97.47544165,24.919,-107.416,4.159,0.147,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12459,311.601383,2.060489,845.001,28.114,0.127305,,-10.657980,35.52841583,-97.47544433,24.949,-105.639,4.288,0.222,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12460,311.601383,2.060489,845.273,28.386,0.127305,,-10.657980,35.52841702,-97.47544696,24.941,-103.851,4.423,0.008,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12461,311.601383,2.060489,845.545,28.658,0.127305,,-10.657980,35.52841825,-97.47544956,24.853,-102.145,4.482,0.200,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12462,311.877755,2.336861,845.815,28.928,0.403677,,-10.657980,35.52841952,-97.47545210,24.784,-100.511,4.422,0.237,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12463,311.877755,2.336861,846.086,29.198,0.403677,,-10.657980,35.52842085,-97.47545460,24.814,-99.005,4.254,0.318,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12464,311.877755,2.336861,846.267,29.380,0.403677,,-10.657980,35.52842247,-97.47545435,24.013,-97.388,3.911,0.469,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12465,311.877755,2.336861,846.529,29.642,0.403677,,-10.657980,35.52842388,-97.47545667,24.048,-95.812,3.539,0.711,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12466,311.877755,2.336861,846.791,29.903,0.403677,,-10.657980,35.52842534,-97.47545894,24.143,-94.180,3.283,0.712,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12467,311.877755,2.336861,847.053,30.165,0.403677,,-10.657980,35.52842686,-97.47546115,24.094,-92.533,3.033,0.489,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12468,311.877755,2.336861,847.315,30.428,0.403677,,-10.657980,35.52842842,-97.47546333,24.190,-90.854,2.833,0.492,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12469,311.877755,2.336861,847.578,30.691,0.403677,,-10.657980,35.52843002,-97.47546547,24.261,-89.175,2.686,0.491,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12470,311.877755,2.336861,847.843,30.956,0.403677,,-10.657980,35.52843168,-97.47546757,24.540,-87.475,2.646,0.397,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12471,311.877755,2.336861,848.112,31.225,0.403677,,-10.657980,35.52843339,-97.47546967,24.874,-85.728,2.690,0.331,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12472,311.877755,2.336861,848.223,31.335,0.403677,,-10.657980,35.52843432,-97.47547010,24.643,-83.644,2.705,0.396,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12473,312.131626,2.590732,848.492,31.605,0.657548,,-10.657980,35.52843611,-97.47547211,25.047,-81.537,2.733,0.682,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12474,312.131626,2.590732,848.767,31.880,0.657548,,-10.657980,35.52843797,-97.47547411,25.432,-79.436,2.717,0.805,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12475,312.131626,2.590732,849.045,32.158,0.657548,,-10.657980,35.52843988,-97.47547609,25.732,-77.310,2.610,0.810,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12476,312.131626,2.590732,849.327,32.440,0.657548,,-10.657980,35.52844186,-97.47547804,26.001,-75.172,2.494,0.752,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12477,312.131626,2.590732,849.611,32.723,0.657548,,-10.657980,35.52844388,-97.47547995,26.171,-73.010,2.389,0.820,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12478,312.131626,2.590732,849.896,33.009,0.657548,,-10.657980,35.52844595,-97.47548182,26.480,-70.845,2.311,0.947,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12479,312.131626,2.590732,850.187,33.299,0.657548,,-10.657980,35.52844809,-97.47548366,26.814,-68.810,2.293,1.064,0.690
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12480,312.131626,2.590732,850.389,33.502,0.657548,,-10.657980,35.52844953,-97.47548229,26.371,-66.697,2.261,1.105,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12481,312.131626,2.590732,850.679,33.791,0.657548,,-10.657980,35.52845175,-97.47548396,26.666,-64.828,2.201,1.243,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12482,312.131626,2.590732,850.972,34.084,0.657548,,-10.657980,35.52845402,-97.47548561,26.962,-63.142,2.112,1.488,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12483,312.385005,2.844111,851.269,34.381,0.910927,,-10.657980,35.52845634,-97.47548723,27.306,-61.666,2.022,1.661,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12484,312.385005,2.844111,851.568,34.681,0.910927,,-10.657980,35.52845870,-97.47548883,27.630,-60.377,1.947,1.722,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12485,312.385005,2.844111,851.872,34.985,0.910927,,-10.657980,35.52846112,-97.47549039,27.914,-59.244,1.841,1.688,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12486,312.385005,2.844111,852.179,35.292,0.910927,,-10.657980,35.52846358,-97.47549193,28.227,-58.195,1.710,1.769,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12487,312.385005,2.844111,852.488,35.601,0.910927,,-10.657980,35.52846608,-97.47549342,28.600,-57.217,1.559,1.825,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12488,312.385005,2.844111,852.682,35.795,0.910927,,-10.657980,35.52846760,-97.47549237,28.245,-56.377,1.414,1.646,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12489,312.385005,2.844111,852.990,36.102,0.910927,,-10.657980,35.52847017,-97.47549363,28.527,-55.416,1.287,1.451,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12490,312.385005,2.844111,853.304,36.416,0.910927,,-10.657980,35.52847280,-97.47549489,28.808,-54.484,1.221,1.415,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12491,312.385005,2.844111,853.620,36.733,0.787530,,-10.657980,35.52847547,-97.47549610,29.086,-53.507,1.167,1.395,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12492,312.385005,2.844111,853.939,37.052,0.652424,,-10.657980,35.52847818,-97.47549727,29.332,-52.470,1.125,1.337,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12493,312.638468,3.097574,854.262,37.374,0.905887,,-10.657980,35.52848093,-97.47549840,29.615,-51.398,1.081,1.265,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12494,312.638468,3.097574,854.586,37.699,0.905887,,-10.657980,35.52848371,-97.47549948,29.853,-50.345,1.043,1.192,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12495,312.638468,3.097574,854.759,37.872,0.905887,,-10.657980,35.52848494,-97.47550065,29.720,-49.410,0.965,1.317,0.670
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12496,312.638468,3.097574,855.084,38.197,0.905887,,-10.657980,35.52848775,-97.47550164,29.930,-48.343,0.810,1.518,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12497,312.638468,3.097574,855.414,38.526,0.905887,,-10.657980,35.52849061,-97.47550259,30.239,-47.336,0.652,1.556,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12498,312.638468,3.097574,855.746,38.859,0.905887,,-10.657980,35.52849351,-97.47550349,30.502,-46.313,0.575,1.469,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12499,312.638468,3.097574,856.081,39.194,0.905887,,-10.657980,35.52849644,-97.47550436,30.777,-45.328,0.571,1.622,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12500,312.638468,3.097574,856.421,39.534,0.905887,,-10.657980,35.52849942,-97.47550520,31.087,-44.437,0.637,1.894,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12501,312.638468,3.097574,856.764,39.876,0.905887,,-10.657980,35.52850243,-97.47550599,31.411,-43.669,0.730,1.898,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12502,312.638468,3.097574,857.110,40.222,0.905887,,-10.657980,35.52850548,-97.47550676,31.776,-43.020,0.830,1.966,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12503,313.013514,3.472620,857.299,40.412,1.280933,,-10.657980,35.52850699,-97.47550579,31.647,-42.458,0.899,2.042,0.670
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12504,313.013514,3.472620,857.649,40.761,1.280933,,-10.657980,35.52851009,-97.47550643,31.960,-41.969,0.898,2.130,0.670
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12505,313.013514,3.472620,858.002,41.115,1.280933,,-10.657980,35.52851323,-97.47550704,32.332,-41.536,0.796,2.331,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12506,313.013514,3.472620,858.360,41.472,1.138528,,-10.657980,35.52851641,-97.47550763,32.686,-41.102,0.662,2.406,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12507,313.013514,3.472620,858.721,41.834,1.027134,,-10.657980,35.52851963,-97.47550819,33.044,-40.663,0.570,2.395,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12508,313.013514,3.472620,859.087,42.200,1.027134,,-10.657980,35.52852289,-97.47550874,33.406,-40.205,0.534,2.388,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12509,313.013514,3.472620,859.456,42.569,1.027134,,-10.657980,35.52852618,-97.47550928,33.812,-39.710,0.537,2.430,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12510,313.013514,3.472620,859.831,42.943,1.027134,,-10.657980,35.52852952,-97.47550979,34.234,-39.154,0.556,2.322,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12511,313.013514,3.472620,860.002,43.114,1.027134,,-10.657980,35.52853094,-97.47551051,34.140,-38.551,0.579,2.319,0.670
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12512,313.013514,3.472620,860.381,43.493,1.027134,,-10.657980,35.52853433,-97.47551098,34.577,-37.927,0.559,2.397,0.670
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12513,313.013514,3.472620,860.763,43.876,1.027134,,-10.657980,35.52853775,-97.47551143,34.970,-37.291,0.448,2.262,0.670
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12514,313.013514,3.472620,861.151,44.264,1.027134,,-10.657980,35.52854122,-97.47551185,35.405,-36.591,0.306,2.165,0.670
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12515,313.013514,3.472620,861.543,44.656,1.027134,,-10.657980,35.52854473,-97.47551225,35.758,-35.841,0.175,1.979,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12516,313.013514,3.472620,861.939,45.052,1.027134,,-10.657980,35.52854828,-97.47551262,36.160,-35.041,0.039,2.011,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12517,313.013514,3.472620,862.340,45.452,0.410508,,-10.657980,35.52855187,-97.47551297,36.588,-34.220,-0.104,1.993,0.680
VN300_2026-07-12_14-41-49_VNINS.csv,lap,2,12518,313.268586,3.727692,862.745,45.858,0.562241,,-10.657980,35.52855551,-97.47551327,37.003,-33.323,-0.152,1.802,0.680
