source,segment_type,segment_number,row_index,time_s,segment_time_s,distance_m,segment_distance_m,live_delta_to_best_s,live_delta_error,final_delta_to_best_s,lat,lon,speed_mph,yaw_deg,pitch_deg,roll_deg,pos_uncertainty_m
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50223,1255.713635,11.443586,3835.401,234.805,-10.483904,,-0.414796,35.52990662,-97.47541234,64.354,53.186,-30.921,5.185,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50224,1255.713635,11.443586,3836.062,235.466,-10.483904,,-0.414796,35.52991136,-97.47541675,64.732,52.870,-31.284,5.727,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50225,1255.713635,11.443586,3836.732,236.136,-10.483904,,-0.414796,35.52991615,-97.47542125,65.191,52.310,-31.547,6.290,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50226,1255.713635,11.443586,3837.404,236.808,-10.483904,,-0.414796,35.52992090,-97.47542584,65.760,51.526,-31.720,6.353,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50227,1255.713635,11.443586,3838.081,237.485,-10.483904,,-0.414796,35.52992564,-97.47543053,66.417,50.383,-31.537,7.332,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50228,1255.967163,11.697114,3838.761,238.165,-10.230376,,-0.414796,35.52993035,-97.47543533,66.762,49.258,-31.139,8.056,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50229,1255.967163,11.697114,3839.443,238.847,-10.230376,,-0.414796,35.52993504,-97.47544019,67.185,48.154,-30.822,8.395,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50230,1255.967163,11.697114,3840.127,239.531,-10.230376,,-0.414796,35.52993968,-97.47544515,67.634,47.078,-30.621,9.207,0.790
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50231,1255.967163,11.697114,3841.530,240.934,-10.230376,,-0.414796,35.52992762,-97.47544059,64.130,46.083,-30.539,10.058,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50232,1255.967163,11.697114,3842.182,241.586,-10.230376,,-0.414796,35.52993179,-97.47544565,64.492,45.186,-30.573,10.714,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50233,1255.967163,11.697114,3842.835,242.239,-10.230376,,-0.414796,35.52993591,-97.47545080,64.900,44.330,-30.702,11.075,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50234,1255.967163,11.697114,3843.491,242.895,-10.230376,,-0.414796,35.52994000,-97.47545602,65.414,43.493,-30.783,11.607,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50235,1255.967163,11.697114,3844.150,243.554,-10.230376,,-0.414796,35.52994405,-97.47546134,65.922,42.620,-30.822,12.139,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50236,1255.967163,11.697114,3844.810,244.214,-10.230376,,-0.414796,35.52994806,-97.47546672,66.285,41.710,-30.862,12.592,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50237,1255.967163,11.697114,3845.474,244.878,-10.230376,,-0.414796,35.52995204,-97.47547218,66.837,40.679,-30.797,13.116,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50238,1256.243986,11.973937,3846.140,245.544,-9.953553,,-0.414796,35.52995598,-97.47547772,67.389,39.624,-30.627,13.877,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50239,1256.243986,11.973937,3847.647,247.051,-9.953553,,-0.414796,35.52994402,-97.47546987,63.153,38.564,-30.463,14.550,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50240,1256.243986,11.973937,3848.276,247.681,-9.953553,,-0.414796,35.52994745,-97.47547540,63.695,37.479,-30.315,15.181,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50241,1256.243986,11.973937,3848.909,248.313,-9.953553,,-0.414796,35.52995080,-97.47548105,64.255,36.335,-30.028,16.286,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50242,1256.243986,11.973937,3849.546,248.950,-9.953553,,-0.414796,35.52995410,-97.47548680,64.751,35.273,-29.640,17.194,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50243,1256.243986,11.973937,3850.186,249.590,-9.953553,,-0.414796,35.52995736,-97.47549263,65.187,34.326,-29.313,17.361,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50244,1256.243986,11.973937,3850.827,250.231,-9.953553,,-0.414796,35.52996057,-97.47549852,65.664,33.523,-29.174,17.307,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50245,1256.243986,11.973937,3851.470,250.874,-9.953553,,-0.414796,35.52996372,-97.47550448,66.175,32.918,-29.218,17.698,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50246,1256.243986,11.973937,3852.116,251.520,-9.953553,,-0.414796,35.52996680,-97.47551053,66.634,32.369,-29.480,18.553,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50247,1256.243986,11.973937,3852.765,252.169,-9.953553,,-0.414796,35.52996984,-97.47551665,66.988,31.926,-29.918,18.821,0.790
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50248,1256.243986,11.973937,3854.592,253.996,-9.953553,,-0.414796,35.52995733,-97.47550356,61.592,31.338,-30.235,18.707,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50249,1256.497785,12.227736,3855.199,254.603,-9.699754,,-0.414796,35.52995979,-97.47550955,62.274,30.485,-30.121,19.132,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50250,1256.497785,12.227736,3855.811,255.215,-9.699754,,-0.414796,35.52996219,-97.47551563,62.926,29.461,-29.638,19.968,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50251,1256.497785,12.227736,3856.425,255.829,-9.699754,,-0.414796,35.52996453,-97.47552178,63.342,28.370,-28.890,20.761,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50252,1256.497785,12.227736,3857.042,256.446,-9.699754,,-0.414796,35.52996681,-97.47552800,63.770,27.298,-28.129,21.172,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50253,1256.497785,12.227736,3857.662,257.066,-9.699754,,-0.414796,35.52996900,-97.47553429,64.184,26.332,-27.550,21.598,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50254,1256.497785,12.227736,3858.283,257.687,-9.699754,,-0.414796,35.52997110,-97.47554065,64.497,25.495,-27.284,22.326,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50255,1256.497785,12.227736,3860.054,259.458,-9.699754,,-0.414796,35.52996300,-97.47552380,58.891,24.884,-27.382,22.801,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50256,1256.497785,12.227736,3860.624,260.028,-9.699754,,-0.414796,35.52996449,-97.47552983,59.215,24.394,-27.734,23.197,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50257,1256.497785,12.227736,3861.206,260.610,-9.699754,,-0.414796,35.52996597,-97.47553600,59.624,23.888,-28.119,23.588,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50258,1256.497785,12.227736,3861.793,261.197,-9.699754,,-0.414796,35.52996738,-97.47554225,59.954,23.363,-28.398,23.522,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50259,1256.751440,12.481391,3862.381,261.785,-9.446099,,-0.414796,35.52996873,-97.47554854,60.576,22.650,-28.417,23.622,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50260,1256.751440,12.481391,3862.975,262.379,-9.446099,,-0.414796,35.52997000,-97.47555491,61.057,21.747,-28.057,24.055,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50261,1256.751440,12.481391,3863.572,262.976,-9.446099,,-0.414796,35.52997120,-97.47556134,61.516,20.697,-27.332,24.688,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50262,1256.751440,12.481391,3864.169,263.573,-9.446099,,-0.414796,35.52997235,-97.47556779,61.770,19.743,-26.710,25.185,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50263,1256.751440,12.481391,3866.875,266.279,-9.446099,,-0.414796,35.52996699,-97.47553862,53.843,19.724,-27.021,23.968,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50264,1256.751440,12.481391,3867.414,266.818,-9.446099,,-0.414796,35.52996767,-97.47554451,54.208,19.774,-27.490,22.752,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50265,1256.751440,12.481391,3867.958,267.362,-9.446099,,-0.414796,35.52996823,-97.47555048,54.695,19.700,-27.723,22.366,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50266,1256.751440,12.481391,3868.505,267.909,-9.446099,,-0.414796,35.52996867,-97.47555651,54.947,19.513,-27.882,22.049,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50267,1256.751440,12.481391,3869.057,268.461,-9.446099,,-0.414796,35.52996908,-97.47556258,55.211,19.170,-28.085,20.921,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50268,1256.751440,12.481391,3869.611,269.015,-9.446099,,-0.414796,35.52996942,-97.47556869,55.806,18.517,-28.021,20.106,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50269,1256.751440,12.481391,3870.170,269.574,-9.446099,,-0.414796,35.52996964,-97.47557486,55.906,17.783,-27.806,19.973,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50270,1257.005112,12.735063,3870.733,270.137,-9.192427,,-0.414796,35.52996981,-97.47558108,56.408,16.890,-27.740,19.810,0.780
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50271,1257.005112,12.735063,3872.775,272.179,-9.192427,,-0.414796,35.52996922,-97.47555853,50.372,15.697,-27.686,20.026,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50272,1257.005112,12.735063,3873.297,272.701,-9.192427,,-0.414796,35.52996897,-97.47556429,50.657,14.312,-27.449,20.069,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50273,1257.005112,12.735063,3873.822,273.227,-9.192427,,-0.414796,35.52996866,-97.47557009,50.933,12.786,-27.016,19.997,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50274,1257.005112,12.735063,3874.350,273.754,-9.192427,,-0.414796,35.52996828,-97.47557590,51.278,11.322,-26.494,19.988,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50275,1257.005112,12.735063,3874.880,274.284,-9.192427,,-0.414796,35.52996784,-97.47558173,51.377,9.756,-25.955,20.319,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50276,1257.005112,12.735063,3875.411,274.815,-9.192427,,-0.414796,35.52996732,-97.47558756,51.617,8.252,-25.531,20.545,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50277,1257.005112,12.735063,3875.944,275.348,-9.192427,,-0.414796,35.52996672,-97.47559341,51.821,6.939,-25.460,20.954,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50278,1257.005112,12.735063,3876.480,275.884,-9.192427,,-0.414796,35.52996605,-97.47559927,51.936,5.842,-25.762,21.274,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50279,1257.005112,12.735063,3878.478,277.882,-9.192427,,-0.414796,35.52996576,-97.47557719,45.754,4.736,-26.179,21.511,0.760
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50280,1257.272638,13.002589,3878.964,278.368,-8.924901,,-0.414796,35.52996482,-97.47558244,45.898,3.561,-26.545,21.573,0.760
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50281,1257.272638,13.002589,3879.452,278.856,-8.924901,,-0.414796,35.52996383,-97.47558769,46.075,2.346,-26.806,21.528,0.760
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50282,1257.272638,13.002589,3879.944,279.348,-8.924901,,-0.414796,35.52996274,-97.47559296,46.328,1.035,-26.857,21.808,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50283,1257.272638,13.002589,3880.437,279.841,-8.924901,,-0.414796,35.52996158,-97.47559822,46.508,-0.368,-26.623,22.229,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50284,1257.272638,13.002589,3880.934,280.338,-8.924901,,-0.414796,35.52996039,-97.47560351,46.629,-1.776,-26.225,22.365,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50285,1257.272638,13.002589,3881.432,280.836,-8.924901,,-0.414796,35.52995916,-97.47560880,46.889,-3.162,-25.698,22.405,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50286,1257.272638,13.002589,3881.931,281.335,-8.924901,,-0.414796,35.52995786,-97.47561408,47.011,-4.428,-25.313,22.606,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50287,1257.272638,13.002589,3882.432,281.836,-8.924901,,-0.414796,35.52995651,-97.47561936,47.025,-5.583,-25.074,22.760,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50288,1257.272638,13.002589,3884.271,283.675,-8.924901,,-0.414796,35.52996120,-97.47559987,42.283,-6.745,-24.886,22.937,0.760
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50289,1257.272638,13.002589,3884.732,284.136,-8.924901,,-0.414796,35.52995971,-97.47560462,42.261,-7.807,-24.620,23.555,0.760
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50290,1257.526155,13.256106,3885.198,284.602,-8.671384,,-0.414796,35.52995823,-97.47560944,43.097,-8.898,-24.440,23.783,0.760
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50291,1257.526155,13.256106,3885.671,285.075,-8.671384,,-0.414796,35.52995674,-97.47561434,43.707,-10.034,-24.339,23.631,0.760
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50292,1257.526155,13.256106,3886.148,285.552,-8.671384,,-0.414796,35.52995520,-97.47561926,43.950,-11.158,-24.365,23.472,0.760
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50293,1257.526155,13.256106,3886.629,286.033,-8.671384,,-0.414796,35.52995363,-97.47562421,44.409,-12.237,-24.542,23.490,0.760
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50294,1257.526155,13.256106,3887.112,286.516,-8.671384,,-0.414796,35.52995202,-97.47562917,44.906,-13.269,-24.841,23.749,0.770
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50295,1257.526155,13.256106,3888.597,288.001,-8.671384,,-0.414796,35.52995541,-97.47561330,40.976,-14.418,-25.026,24.476,0.760
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50296,1257.526155,13.256106,3889.050,288.454,-8.671384,,-0.414796,35.52995369,-97.47561784,41.305,-15.794,-24.826,24.934,0.760
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50297,1257.526155,13.256106,3889.506,288.910,-8.671384,,-0.414796,35.52995193,-97.47562239,41.629,-17.285,-24.251,25.227,0.760
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50298,1257.526155,13.256106,3889.968,289.372,-8.671384,,-0.414796,35.52995013,-97.47562699,42.138,-18.855,-23.313,25.774,0.760
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50299,1257.526155,13.256106,3890.434,289.838,-8.671384,,-0.414796,35.52994829,-97.47563162,42.490,-20.462,-22.187,26.380,0.760
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50300,1257.779688,13.509639,3890.905,290.309,-8.417851,,-0.414796,35.52994643,-97.47563629,43.074,-22.033,-21.077,26.992,0.760
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50301,1257.779688,13.509639,3891.382,290.786,-8.417851,,-0.414796,35.52994451,-97.47564101,43.513,-23.544,-20.230,27.437,0.760
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50302,1257.779688,13.509639,3891.863,291.267,-8.417851,,-0.414796,35.52994256,-97.47564575,43.868,-25.027,-19.719,27.585,0.760
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50303,1257.779688,13.509639,3892.841,292.245,-8.417851,,-0.414796,35.52994372,-97.47563503,41.348,-26.509,-19.464,27.594,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50304,1257.779688,13.509639,3893.304,292.708,-8.417851,,-0.414796,35.52994164,-97.47563946,41.865,-27.921,-19.330,27.806,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50305,1257.779688,13.509639,3893.769,293.173,-8.417851,,-0.414796,35.52993953,-97.47564390,42.180,-29.262,-19.138,27.872,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50306,1257.779688,13.509639,3894.238,293.642,-8.417851,,-0.414796,35.52993738,-97.47564836,42.375,-30.576,-18.852,28.207,0.760
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50307,1257.779688,13.509639,3894.711,294.115,-8.417851,,-0.414796,35.52993520,-97.47565284,42.716,-31.857,-18.474,28.431,0.760
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50308,1257.779688,13.509639,3895.187,294.591,-8.417851,,-0.414796,35.52993300,-97.47565736,43.273,-33.099,-17.954,28.423,0.760
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50309,1257.779688,13.509639,3895.668,295.072,-8.417851,,-0.414796,35.52993076,-97.47566190,43.542,-34.302,-17.327,28.256,0.760
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50310,1257.779688,13.509639,3896.152,295.556,-8.417851,,-0.414796,35.52992849,-97.47566647,43.987,-35.486,-16.678,28.135,0.760
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50311,1258.033665,13.763616,3897.000,296.404,-8.163874,,-0.414796,35.52992818,-97.47565711,41.729,-36.598,-16.073,28.455,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50312,1258.033665,13.763616,3897.462,296.866,-8.163874,,-0.414796,35.52992577,-97.47566127,42.063,-37.707,-15.498,28.777,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50313,1258.033665,13.763616,3897.933,297.337,-8.163874,,-0.414796,35.52992332,-97.47566552,42.494,-38.760,-15.028,28.834,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50314,1258.033665,13.763616,3898.407,297.811,-8.163874,,-0.414796,35.52992084,-97.47566978,42.700,-39.804,-14.703,29.007,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50315,1258.033665,13.763616,3898.886,298.290,-8.163874,,-0.414796,35.52991832,-97.47567407,43.124,-40.854,-14.443,29.005,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50316,1258.033665,13.763616,3899.368,298.772,-8.163874,,-0.414796,35.52991576,-97.47567836,43.300,-41.841,-14.237,28.933,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50317,1258.033665,13.763616,3899.852,299.256,-8.163874,,-0.414796,35.52991316,-97.47568266,43.590,-42.792,-14.089,28.946,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50318,1258.033665,13.763616,3900.339,299.743,-8.163874,,-0.414796,35.52991053,-97.47568696,43.811,-43.695,-13.945,29.075,0.760
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50319,1258.033665,13.763616,3901.046,300.450,-8.163874,,-0.414796,35.52990959,-97.47567923,42.240,-44.601,-13.807,29.120,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50320,1258.033665,13.763616,3901.518,300.922,-8.163874,,-0.414796,35.52990689,-97.47568325,42.418,-45.546,-13.719,29.169,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50321,1258.302859,14.032810,3901.992,301.396,-7.894680,,-0.414796,35.52990415,-97.47568726,42.525,-46.514,-13.590,29.297,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50322,1258.302859,14.032810,3902.466,301.870,-7.894680,,-0.414796,35.52990139,-97.47569126,42.744,-47.516,-13.367,29.552,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50323,1258.302859,14.032810,3902.944,302.348,-7.894680,,-0.414796,35.52989860,-97.47569528,42.870,-48.572,-13.059,29.677,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50324,1258.302859,14.032810,3903.425,302.829,-7.894680,,-0.414796,35.52989578,-97.47569931,43.340,-49.698,-12.590,29.652,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50325,1258.302859,14.032810,3903.911,303.315,-7.894680,,-0.414796,35.52989292,-97.47570336,43.540,-50.863,-11.952,29.707,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50326,1258.302859,14.032810,3904.397,303.801,-7.894680,,-0.414796,35.52989004,-97.47570741,43.780,-52.015,-11.256,29.798,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50327,1258.302859,14.032810,3904.889,304.293,-7.894680,,-0.414796,35.52988713,-97.47571150,44.121,-53.162,-10.589,29.765,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50328,1258.302859,14.032810,3905.489,304.893,-7.894680,,-0.414796,35.52988466,-97.47570561,43.280,-54.331,-9.975,29.637,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50329,1258.302859,14.032810,3905.970,305.374,-7.894680,,-0.414796,35.52988166,-97.47570945,43.338,-55.530,-9.455,29.519,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50330,1258.302859,14.032810,3906.455,305.859,-7.894680,,-0.414796,35.52987865,-97.47571333,43.517,-56.755,-9.018,29.509,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50331,1258.302859,14.032810,3906.943,306.347,-7.894680,,-0.414796,35.52987562,-97.47571723,43.708,-58.016,-8.588,29.272,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50332,1258.556670,14.286621,3907.433,306.837,-7.640869,,-0.414796,35.52987258,-97.47572114,43.855,-59.283,-8.121,29.133,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50333,1258.556670,14.286621,3907.924,307.328,-7.640869,,-0.414796,35.52986952,-97.47572506,44.189,-60.568,-7.617,29.172,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50334,1258.556670,14.286621,3908.420,307.824,-7.640869,,-0.414796,35.52986645,-97.47572903,44.308,-61.892,-7.154,29.111,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50335,1258.556670,14.286621,3908.919,308.323,-7.640869,,-0.414796,35.52986336,-97.47573303,44.684,-63.265,-6.668,29.179,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50336,1258.556670,14.286621,3909.694,309.098,-7.640869,,-0.414796,35.52985956,-97.47572585,43.553,-64.708,-6.111,29.154,0.740
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50337,1258.556670,14.286621,3910.182,309.586,-7.640869,,-0.414796,35.52985637,-97.47572955,43.724,-66.185,-5.612,29.143,0.740
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50338,1258.556670,14.286621,3910.669,310.073,-7.640869,,-0.414796,35.52985317,-97.47573323,43.763,-67.702,-5.018,29.296,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50339,1258.556670,14.286621,3911.156,310.560,-7.640869,,-0.414796,35.52984996,-97.47573690,43.665,-69.246,-4.373,29.309,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50340,1258.556670,14.286621,3911.644,311.048,-7.640869,,-0.414796,35.52984673,-97.47574055,43.667,-70.821,-3.768,29.259,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50341,1258.556670,14.286621,3912.131,311.535,-7.640869,,-0.414796,35.52984350,-97.47574418,43.697,-72.357,-3.128,29.255,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50342,1258.810273,14.540224,3912.619,312.023,-7.387266,,-0.414796,35.52984026,-97.47574782,43.712,-73.860,-2.566,29.165,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50343,1258.810273,14.540224,3913.504,312.908,-7.387266,,-0.414796,35.52983557,-97.47573992,42.655,-75.384,-2.040,29.020,0.740
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50344,1258.810273,14.540224,3913.983,313.387,-7.387266,,-0.414796,35.52983224,-97.47574328,42.923,-76.911,-1.478,28.903,0.740
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50345,1258.810273,14.540224,3914.462,313.866,-7.387266,,-0.414796,35.52982891,-97.47574664,42.958,-78.398,-0.843,28.772,0.740
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50346,1258.810273,14.540224,3914.942,314.346,-7.387266,,-0.414796,35.52982556,-97.47574998,42.925,-79.898,-0.247,28.437,0.740
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50347,1258.810273,14.540224,3915.423,314.827,-7.387266,,-0.414796,35.52982220,-97.47575332,42.939,-81.387,0.296,28.096,0.740
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50348,1258.810273,14.540224,3915.904,315.308,-7.387266,,-0.414796,35.52981884,-97.47575667,43.140,-82.832,0.749,27.871,0.740
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50349,1258.810273,14.540224,3916.388,315.792,-7.387266,,-0.414796,35.52981547,-97.47576005,43.323,-84.271,1.088,27.572,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50350,1258.810273,14.540224,3916.878,316.282,-7.387266,,-0.414796,35.52981205,-97.47576347,43.793,-85.736,1.419,27.256,0.750
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50351,1258.810273,14.540224,3917.933,317.337,-7.387266,,-0.414796,35.52980607,-97.47575441,43.070,-87.217,1.819,27.112,0.740
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50352,1259.063782,14.793733,3918.415,317.819,-7.133757,,-0.414796,35.52980256,-97.47575752,43.086,-88.731,2.276,26.882,0.740
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50353,1259.063782,14.793733,3918.900,318.304,-7.133757,,-0.414796,35.52979901,-97.47576065,43.425,-90.304,2.782,26.663,0.740
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50354,1259.063782,14.793733,3919.388,318.792,-7.133757,,-0.414796,35.52979544,-97.47576378,43.477,-91.854,3.327,26.604,0.740
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50355,1259.063782,14.793733,3919.878,319.282,-7.133757,,-0.414796,35.52979187,-97.47576696,43.863,-93.387,3.773,26.460,0.740
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50356,1259.063782,14.793733,3920.374,319.778,-7.133757,,-0.414796,35.52978827,-97.47577018,44.166,-94.921,4.132,26.176,0.740
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50357,1259.063782,14.793733,3920.869,320.273,-7.133757,,-0.414796,35.52978466,-97.47577339,44.421,-96.469,4.517,26.097,0.740
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50358,1259.063782,14.793733,3921.366,320.770,-7.133757,,-0.414796,35.52978104,-97.47577661,44.565,-98.046,4.973,26.055,0.740
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50359,1259.063782,14.793733,3922.557,321.961,-7.133757,,-0.414796,35.52977500,-97.47576574,44.102,-99.744,5.600,25.891,0.740
VN300_2026-07-12_14-41-49_VNINS.csv,lap,8,50360,1259.063782,14.793733,3923.048,322.452,-7.133757,,-0.414796,35.52977127,-97.47576865,44.119,-101.503,6.320,25.600,0.740
