source,segment_type,segment_number,row_index,time_s,segment_time_s,distance_m,segment_distance_m,live_delta_to_best_s,live_delta_error,final_delta_to_best_s,lat,lon,speed_mph,yaw_deg,pitch_deg,roll_deg,pos_uncertainty_m
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47689,1192.347533,1.307056,2873.797,17.611,0.000533,,-0.120641,35.52834967,-97.47575387,25.562,50.817,-4.101,25.543,1.140
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47690,1192.347533,1.307056,2874.082,17.896,0.000533,,-0.120641,35.52834753,-97.47575214,25.445,50.185,-3.764,25.822,1.140
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47691,1192.347533,1.307056,2874.366,18.180,0.000533,,-0.120641,35.52834541,-97.47575038,25.377,49.555,-3.403,26.067,1.140
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47692,1192.347533,1.307056,2874.649,18.463,0.000533,,-0.120641,35.52834332,-97.47574861,25.188,48.855,-3.117,26.066,1.140
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47693,1192.601328,1.560851,2874.930,18.744,0.254328,,-0.120641,35.52834125,-97.47574682,25.072,48.200,-2.906,26.256,1.140
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47694,1192.601328,1.560851,2875.209,19.023,0.254328,,-0.120641,35.52833921,-97.47574503,24.961,47.502,-2.842,26.348,1.140
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47695,1192.601328,1.560851,2875.548,19.362,0.254328,,-0.120641,35.52833736,-97.47574205,24.987,46.850,-2.796,26.582,1.120
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47696,1192.601328,1.560851,2875.828,19.642,0.254328,,-0.120641,35.52833537,-97.47574016,25.101,46.168,-2.701,26.782,1.120
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47697,1192.601328,1.560851,2876.107,19.921,0.254328,,-0.120641,35.52833338,-97.47573828,24.858,45.494,-2.642,26.576,1.120
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47698,1192.601328,1.560851,2876.384,20.198,0.227975,,-0.120641,35.52833142,-97.47573639,24.705,44.793,-2.803,26.432,1.120
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47699,1192.601328,1.560851,2876.660,20.474,0.006125,,-0.120641,35.52832949,-97.47573447,24.691,44.121,-2.882,26.914,1.120
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47700,1192.601328,1.560851,2876.937,20.751,0.000476,,-0.120641,35.52832756,-97.47573254,24.820,43.454,-2.552,26.949,1.120
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47701,1192.601328,1.560851,2877.213,21.027,0.000476,,-0.120641,35.52832565,-97.47573059,24.654,42.782,-1.902,26.730,1.120
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47702,1192.601328,1.560851,2877.488,21.302,0.000476,,-0.120641,35.52832377,-97.47572861,24.637,42.106,-1.227,26.877,1.120
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47703,1192.854755,1.814278,2877.841,21.655,0.253903,,-0.120641,35.52832205,-97.47572533,24.800,41.499,-0.449,26.751,1.100
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47704,1192.854755,1.814278,2878.119,21.933,0.253903,,-0.120641,35.52832020,-97.47572327,24.686,40.885,0.404,26.674,1.100
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47705,1192.854755,1.814278,2878.394,22.208,0.253903,,-0.120641,35.52831840,-97.47572119,24.642,40.289,1.136,27.311,1.100
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47706,1192.854755,1.814278,2878.667,22.481,0.253903,,-0.120641,35.52831659,-97.47571914,24.588,39.601,1.402,27.228,1.100
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47707,1192.854755,1.814278,2878.939,22.753,0.253903,,-0.120641,35.52831480,-97.47571709,24.209,38.784,1.265,26.933,1.100
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47708,1192.854755,1.814278,2879.210,23.024,0.253903,,-0.120641,35.52831307,-97.47571499,24.233,37.932,1.031,27.214,1.100
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47709,1192.854755,1.814278,2879.480,23.294,0.080702,,-0.120641,35.52831134,-97.47571289,24.231,37.056,0.831,27.330,1.110
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47710,1192.854755,1.814278,2879.751,23.565,0.000499,,-0.120641,35.52830961,-97.47571078,24.285,36.214,0.716,27.518,1.110
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47711,1192.854755,1.814278,2880.040,23.854,0.000499,,-0.120641,35.52830937,-97.47570760,24.273,35.458,0.844,27.618,1.080
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47712,1192.854755,1.814278,2880.311,24.125,0.000499,,-0.120641,35.52830770,-97.47570543,24.157,34.739,1.272,27.274,1.080
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47713,1193.108288,2.067811,2880.580,24.394,0.254032,,-0.120641,35.52830605,-97.47570325,24.018,34.039,1.774,27.237,1.090
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47714,1193.108288,2.067811,2880.848,24.662,0.254032,,-0.120641,35.52830444,-97.47570105,23.995,33.350,2.202,27.429,1.090
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47715,1193.108288,2.067811,2881.115,24.929,0.254032,,-0.120641,35.52830284,-97.47569885,23.821,32.686,2.497,27.653,1.090
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47716,1193.108288,2.067811,2881.379,25.194,0.254032,,-0.120641,35.52830127,-97.47569665,23.768,32.044,2.783,27.919,1.090
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47717,1193.108288,2.067811,2881.645,25.459,0.254032,,-0.120641,35.52829970,-97.47569444,23.824,31.398,3.094,28.034,1.090
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47718,1193.108288,2.067811,2881.910,25.724,0.254032,,-0.120641,35.52829814,-97.47569223,23.673,30.699,3.293,27.795,1.090
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47719,1193.108288,2.067811,2882.233,26.047,0.000550,,-0.120641,35.52829752,-97.47568874,23.688,30.006,3.468,27.768,1.070
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47720,1193.108288,2.067811,2882.497,26.311,0.000550,,-0.120641,35.52829604,-97.47568646,23.718,29.332,3.640,27.631,1.070
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47721,1193.108288,2.067811,2882.761,26.576,0.000550,,-0.120641,35.52829456,-97.47568417,23.752,28.733,3.866,27.492,1.070
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47722,1193.108288,2.067811,2883.027,26.841,0.000550,,-0.120641,35.52829309,-97.47568186,23.750,28.193,4.174,27.276,1.070
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47723,1193.108288,2.067811,2883.292,27.106,0.000550,,-0.120641,35.52829163,-97.47567955,23.669,27.700,4.501,27.212,1.070
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47724,1193.387259,2.346782,2883.555,27.369,0.279521,,-0.120641,35.52829019,-97.47567724,23.615,27.224,4.792,27.151,1.070
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47725,1193.387259,2.346782,2883.817,27.631,0.279521,,-0.120641,35.52828875,-97.47567495,23.403,26.719,4.910,26.979,1.070
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47726,1193.387259,2.346782,2884.077,27.891,0.279521,,-0.120641,35.52828734,-97.47567266,23.293,26.175,4.817,26.967,1.070
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47727,1193.387259,2.346782,2884.365,28.179,0.279521,,-0.120641,35.52828720,-97.47566948,23.060,25.662,4.672,26.840,1.050
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47728,1193.387259,2.346782,2884.620,28.434,0.279521,,-0.120641,35.52828587,-97.47566718,22.965,25.160,4.634,26.617,1.050
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47729,1193.387259,2.346782,2884.876,28.690,0.128804,,-0.120641,35.52828455,-97.47566486,22.944,24.677,4.722,26.629,1.050
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47730,1193.387259,2.346782,2885.133,28.947,0.010871,,-0.120641,35.52828322,-97.47566254,22.988,24.208,4.891,26.572,1.050
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47731,1193.387259,2.346782,2885.388,29.203,0.010871,,-0.120641,35.52828190,-97.47566023,22.991,23.749,5.037,26.419,1.060
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47732,1193.387259,2.346782,2885.645,29.459,0.010871,,-0.120641,35.52828058,-97.47565791,22.929,23.183,5.206,26.131,1.060
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47733,1193.387259,2.346782,2885.901,29.715,0.010871,,-0.120641,35.52827927,-97.47565558,22.924,22.625,5.367,26.093,1.060
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47734,1193.387259,2.346782,2886.156,29.970,0.010871,,-0.120641,35.52827798,-97.47565325,22.938,22.082,5.498,25.989,1.060
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47735,1193.641031,2.600554,2886.458,30.272,0.264643,,-0.120641,35.52827752,-97.47564996,23.132,21.669,5.677,25.918,1.040
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47736,1193.641031,2.600554,2886.718,30.532,0.264643,,-0.120641,35.52827626,-97.47564754,23.293,21.326,5.829,25.943,1.040
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47737,1193.641031,2.600554,2886.980,30.794,0.264643,,-0.120641,35.52827499,-97.47564510,23.591,21.028,5.989,25.964,1.040
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47738,1193.641031,2.600554,2887.245,31.059,0.264643,,-0.120641,35.52827372,-97.47564263,23.694,20.718,6.092,25.820,1.040
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47739,1193.641031,2.600554,2887.509,31.323,0.115513,,-0.120641,35.52827245,-97.47564016,23.844,20.378,6.183,25.651,1.040
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47740,1193.641031,2.600554,2887.773,31.587,0.011082,,-0.120641,35.52827117,-97.47563770,23.726,20.008,6.327,25.579,1.040
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47741,1193.641031,2.600554,2888.037,31.851,0.011082,,-0.120641,35.52826990,-97.47563524,23.725,19.597,6.440,25.547,1.040
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47742,1193.641031,2.600554,2888.301,32.115,0.011082,,-0.120641,35.52826862,-97.47563278,23.650,19.174,6.412,25.453,1.040
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47743,1193.641031,2.600554,2888.592,32.406,0.011082,,-0.120641,35.52826865,-97.47562956,23.351,18.739,6.256,25.272,1.020
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47744,1193.641031,2.600554,2888.852,32.666,0.011082,,-0.120641,35.52826745,-97.47562710,23.342,18.326,6.076,25.290,1.030
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47745,1193.894462,2.853985,2889.112,32.926,0.264513,,-0.120641,35.52826624,-97.47562464,23.328,17.922,5.925,25.181,1.030
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47746,1193.894462,2.853985,2889.373,33.187,0.264513,,-0.120641,35.52826503,-97.47562217,23.337,17.549,5.777,25.272,1.030
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47747,1193.894462,2.853985,2889.632,33.446,0.264513,,-0.120641,35.52826383,-97.47561972,23.299,17.189,5.626,25.188,1.030
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47748,1193.894462,2.853985,2889.891,33.705,0.264513,,-0.120641,35.52826261,-97.47561728,23.252,16.871,5.494,24.943,1.030
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47749,1193.894462,2.853985,2890.149,33.963,0.264513,,-0.120641,35.52826140,-97.47561485,23.141,16.576,5.400,24.584,1.030
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47750,1193.894462,2.853985,2890.406,34.220,0.123051,,-0.120641,35.52826019,-97.47561242,23.106,16.359,5.354,24.472,1.030
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47751,1193.894462,2.853985,2890.785,34.599,0.011090,,-0.120641,35.52826040,-97.47560825,23.370,16.273,5.420,24.457,1.010
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47752,1193.894462,2.853985,2891.044,34.859,0.011090,,-0.120641,35.52825922,-97.47560577,23.390,16.320,5.528,24.534,1.010
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47753,1193.894462,2.853985,2891.303,35.117,0.011090,,-0.120641,35.52825803,-97.47560331,23.339,16.381,5.594,24.567,1.010
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47754,1193.894462,2.853985,2891.563,35.377,0.011090,,-0.120641,35.52825682,-97.47560086,23.350,16.500,5.635,24.510,1.010
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47755,1194.147998,3.107521,2891.823,35.637,0.264626,,-0.120641,35.52825559,-97.47559842,23.315,16.612,5.710,24.124,1.010
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47756,1194.147998,3.107521,2892.082,35.896,0.264626,,-0.120641,35.52825436,-97.47559598,23.348,16.825,5.895,24.073,1.010
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47757,1194.147998,3.107521,2892.342,36.156,0.264626,,-0.120641,35.52825312,-97.47559355,23.332,16.993,5.997,24.089,1.020
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47758,1194.147998,3.107521,2892.601,36.415,0.264626,,-0.120641,35.52825186,-97.47559114,23.290,17.133,5.942,24.118,1.020
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47759,1194.147998,3.107521,2892.903,36.717,0.264626,,-0.120641,35.52825179,-97.47558780,23.152,17.255,5.774,24.054,1.000
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47760,1194.147998,3.107521,2893.160,36.974,0.264626,,-0.120641,35.52825055,-97.47558541,23.077,17.384,5.521,24.020,1.000
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47761,1194.147998,3.107521,2893.420,37.234,0.264626,,-0.120641,35.52824928,-97.47558299,23.486,17.526,5.415,24.136,1.000
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47762,1194.147998,3.107521,2893.683,37.497,0.093823,,-0.120641,35.52824798,-97.47558057,23.620,17.749,5.458,23.979,1.000
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47763,1194.147998,3.107521,2893.947,37.761,0.010709,,-0.120641,35.52824667,-97.47557813,23.812,17.895,5.471,23.939,1.000
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47764,1194.147998,3.107521,2894.213,38.027,0.010709,,-0.120641,35.52824534,-97.47557569,23.892,17.985,5.327,23.949,1.000
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47765,1194.415140,3.374663,2894.478,38.292,0.277851,,-0.120641,35.52824400,-97.47557327,23.854,17.981,5.028,23.983,1.000
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47766,1194.415140,3.374663,2894.743,38.557,0.277851,,-0.120641,35.52824264,-97.47557086,23.866,18.020,4.737,23.681,1.000
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47767,1194.415140,3.374663,2895.010,38.824,0.277851,,-0.120641,35.52824127,-97.47556844,23.877,18.096,4.545,23.838,1.000
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47768,1194.415140,3.374663,2895.306,39.120,0.277851,,-0.120641,35.52824132,-97.47556517,23.758,18.379,4.276,24.147,0.990
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47769,1194.415140,3.374663,2895.571,39.385,0.277851,,-0.120641,35.52823996,-97.47556277,23.795,18.670,4.080,23.990,0.990
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47770,1194.415140,3.374663,2895.835,39.649,0.277851,,-0.120641,35.52823859,-97.47556039,23.732,19.045,4.005,23.890,0.990
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47771,1194.415140,3.374663,2896.101,39.915,0.277851,,-0.120641,35.52823721,-97.47555799,23.878,19.413,4.043,24.096,0.990
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47772,1194.415140,3.374663,2896.365,40.179,0.277851,,-0.120641,35.52823580,-97.47555563,23.882,19.813,4.116,23.853,0.990
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47773,1194.415140,3.374663,2896.630,40.444,0.277851,,-0.120641,35.52823437,-97.47555329,23.764,20.119,4.105,23.678,0.990
VN300_2026-07-12_14-41-49_VNINS.csv,lap,6,47774,1194.415140,3.374663,2896.894,40.708,0.124457,,-0.120641,35.52823295,-97.47555096,23.732,20.420,3.947,23.899,0.990
