source,segment_type,segment_number,row_index,time_s,segment_time_s,distance_m,segment_distance_m,live_delta_to_best_s,live_delta_error,final_delta_to_best_s,lat,lon,speed_mph,yaw_deg,pitch_deg,roll_deg,pos_uncertainty_m
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48541,1213.754479,0.786512,3059.530,13.207,-0.253620,,9.374592,35.52861256,-97.47499515,44.027,5.646,7.214,-3.332,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48542,1213.754479,0.786512,3060.026,13.702,-0.253620,,9.374592,35.52861694,-97.47499415,44.246,6.145,7.304,-3.372,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48543,1213.754479,0.786512,3060.593,14.270,-0.253620,,9.374592,35.52862063,-97.47499848,44.324,6.662,7.388,-3.400,0.720
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48544,1213.754479,0.786512,3061.094,14.770,-0.253620,,9.374592,35.52862504,-97.47499738,44.657,7.285,7.457,-3.566,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48545,1213.754479,0.786512,3061.595,15.272,-0.313570,,9.374592,35.52862945,-97.47499621,44.847,7.959,7.530,-3.428,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48546,1213.754479,0.786512,3062.098,15.775,-0.520544,,9.374592,35.52863386,-97.47499497,45.000,8.678,7.550,-3.378,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48547,1213.754479,0.786512,3062.603,16.280,-0.520544,,9.374592,35.52863828,-97.47499370,45.038,9.408,7.547,-3.566,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48548,1213.754479,0.786512,3063.107,16.784,-0.520544,,9.374592,35.52864269,-97.47499239,45.091,10.223,7.632,-3.507,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48549,1214.007852,1.039885,3063.615,17.292,-0.267171,,9.374592,35.52864711,-97.47499098,45.366,11.087,7.716,-3.564,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48550,1214.007852,1.039885,3064.124,17.800,-0.267171,,9.374592,35.52865153,-97.47498954,45.344,11.923,7.828,-3.528,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48551,1214.007852,1.039885,3064.643,18.319,-0.267171,,9.374592,35.52865489,-97.47499352,45.195,12.775,7.928,-3.467,0.720
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48552,1214.007852,1.039885,3065.150,18.827,-0.520966,,9.374592,35.52865929,-97.47499203,45.229,13.542,8.012,-3.549,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48553,1214.007852,1.039885,3065.657,19.334,-0.520966,,9.374592,35.52866367,-97.47499048,45.317,14.251,8.041,-3.436,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48554,1214.007852,1.039885,3066.166,19.843,-0.520966,,9.374592,35.52866806,-97.47498887,45.528,14.953,8.195,-3.044,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48555,1214.007852,1.039885,3066.678,20.355,-0.520966,,9.374592,35.52867245,-97.47498717,45.733,15.561,8.316,-2.961,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48556,1214.007852,1.039885,3067.192,20.869,-0.520966,,9.374592,35.52867684,-97.47498539,45.968,16.082,8.418,-2.858,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48557,1214.007852,1.039885,3067.708,21.385,-0.580180,,9.374592,35.52868123,-97.47498355,46.116,16.495,8.504,-2.556,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48558,1214.007852,1.039885,3068.227,21.904,-0.774393,,9.374592,35.52868563,-97.47498163,46.363,16.844,8.528,-2.215,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48559,1214.007852,1.039885,3068.524,22.200,-0.774393,,9.374592,35.52868776,-97.47498360,46.135,17.110,8.490,-2.086,0.720
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48560,1214.275013,1.307046,3069.043,22.719,-0.507232,,9.374592,35.52869213,-97.47498159,46.424,17.208,8.404,-1.919,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48561,1214.275013,1.307046,3069.564,23.241,-0.507232,,9.374592,35.52869651,-97.47497953,46.705,17.214,8.215,-1.998,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48562,1214.275013,1.307046,3070.089,23.766,-0.507232,,9.374592,35.52870091,-97.47497743,46.824,17.116,8.085,-1.823,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48563,1214.275013,1.307046,3070.615,24.291,-0.664181,,9.374592,35.52870530,-97.47497527,47.104,17.059,8.119,-1.646,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48564,1214.275013,1.307046,3071.145,24.822,-0.760765,,9.374592,35.52870971,-97.47497304,47.499,16.954,8.328,-1.423,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48565,1214.275013,1.307046,3071.678,25.355,-0.760765,,9.374592,35.52871413,-97.47497076,47.689,16.790,8.625,-1.447,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48566,1214.275013,1.307046,3072.213,25.889,-0.760765,,9.374592,35.52871856,-97.47496846,47.788,16.507,8.933,-1.182,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48567,1214.275013,1.307046,3072.749,26.426,-0.760765,,9.374592,35.52872299,-97.47496611,47.944,16.077,8.982,-1.205,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48568,1214.275013,1.307046,3073.187,26.863,-0.760765,,9.374592,35.52872492,-97.47497032,47.302,15.573,8.862,-0.979,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48569,1214.275013,1.307046,3073.717,27.394,-1.039736,,9.374592,35.52872930,-97.47496800,47.403,15.069,8.640,-0.904,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48570,1214.528529,1.560562,3074.249,27.925,-0.786220,,9.374592,35.52873368,-97.47496564,47.682,14.549,8.393,-0.890,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48571,1214.528529,1.560562,3074.784,28.460,-0.786220,,9.374592,35.52873808,-97.47496325,47.793,14.033,8.305,-0.782,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48572,1214.528529,1.560562,3075.319,28.995,-0.786220,,9.374592,35.52874248,-97.47496086,47.959,13.500,8.392,-0.585,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48573,1214.528529,1.560562,3075.857,29.534,-0.786220,,9.374592,35.52874690,-97.47495843,48.095,12.946,8.534,-0.740,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48574,1214.528529,1.560562,3076.394,30.071,-0.871077,,9.374592,35.52875132,-97.47495603,47.948,12.355,8.596,-0.627,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48575,1214.528529,1.560562,3076.957,30.634,-1.039992,,9.374592,35.52875429,-97.47496107,47.282,11.824,8.639,-0.507,0.720
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48576,1214.528529,1.560562,3077.486,31.163,-1.039992,,9.374592,35.52875867,-97.47495880,47.124,11.253,8.571,-0.542,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48577,1214.528529,1.560562,3078.012,31.689,-1.039992,,9.374592,35.52876303,-97.47495655,46.904,10.687,8.446,-0.584,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48578,1214.528529,1.560562,3078.536,32.213,-1.039992,,9.374592,35.52876738,-97.47495431,46.758,10.030,8.335,-0.612,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48579,1214.528529,1.560562,3079.057,32.734,-1.106255,,9.374592,35.52877171,-97.47495211,46.432,9.286,8.204,-0.689,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48580,1214.528529,1.560562,3079.574,33.251,-1.293423,,9.374592,35.52877601,-97.47494994,46.046,8.448,8.113,-0.638,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48581,1214.782305,1.814338,3080.087,33.764,-1.039647,,9.374592,35.52878028,-97.47494780,45.462,7.575,7.993,-0.741,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48582,1214.782305,1.814338,3080.592,34.269,-1.039647,,9.374592,35.52878449,-97.47494570,44.967,6.567,7.893,-0.848,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48583,1214.782305,1.814338,3081.244,34.921,-1.039647,,9.374592,35.52878839,-97.47495108,44.301,5.411,7.927,-0.928,0.720
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48584,1214.782305,1.814338,3081.740,35.416,-1.078090,,9.374592,35.52879254,-97.47494909,44.034,4.207,8.006,-1.010,0.720
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48585,1214.782305,1.814338,3082.230,35.906,-1.293183,,9.374592,35.52879665,-97.47494713,43.563,2.990,8.019,-0.947,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48586,1214.782305,1.814338,3082.715,36.392,-1.293183,,9.374592,35.52880072,-97.47494520,43.285,1.718,8.001,-1.046,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48587,1214.782305,1.814338,3083.197,36.874,-1.293183,,9.374592,35.52880477,-97.47494330,42.945,0.429,7.968,-1.242,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48588,1214.782305,1.814338,3083.676,37.352,-1.293183,,9.374592,35.52880880,-97.47494144,42.556,-0.844,7.913,-1.388,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48589,1214.782305,1.814338,3084.149,37.825,-1.293183,,9.374592,35.52881279,-97.47493963,42.232,-2.105,7.857,-1.537,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48590,1214.782305,1.814338,3084.620,38.297,-1.560325,,9.374592,35.52881678,-97.47493787,41.999,-3.351,7.786,-1.764,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48591,1215.035783,2.067816,3085.585,39.261,-1.306847,,9.374592,35.52882239,-97.47494600,41.548,-4.626,7.708,-1.976,0.720
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48592,1215.035783,2.067816,3086.049,39.725,-1.306847,,9.374592,35.52882637,-97.47494445,41.422,-5.903,7.612,-2.115,0.720
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48593,1215.035783,2.067816,3086.509,40.186,-1.306847,,9.374592,35.52883033,-97.47494296,40.971,-7.226,7.538,-2.264,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48594,1215.035783,2.067816,3086.965,40.642,-1.306847,,9.374592,35.52883426,-97.47494153,40.626,-8.549,7.538,-2.525,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48595,1215.035783,2.067816,3087.415,41.092,-1.323761,,9.374592,35.52883815,-97.47494016,40.017,-9.777,7.429,-2.561,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48596,1215.035783,2.067816,3087.861,41.538,-1.560629,,9.374592,35.52884202,-97.47493885,39.787,-11.034,7.365,-2.525,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48597,1215.035783,2.067816,3088.302,41.979,-1.560629,,9.374592,35.52884585,-97.47493759,39.200,-12.199,7.310,-2.597,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48598,1215.035783,2.067816,3088.739,42.416,-1.560629,,9.374592,35.52884965,-97.47493636,38.995,-13.339,7.204,-2.724,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48599,1215.035783,2.067816,3089.754,43.430,-1.560629,,9.374592,35.52885629,-97.47494405,38.618,-14.444,7.118,-2.833,0.720
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48600,1215.035783,2.067816,3090.182,43.859,-1.566573,,9.374592,35.52886006,-97.47494306,38.101,-15.540,7.081,-2.965,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48601,1215.312894,2.344927,3090.605,44.282,-1.537148,,9.374592,35.52886379,-97.47494215,37.677,-16.657,7.100,-3.177,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48602,1215.312894,2.344927,3091.023,44.699,-1.537148,,9.374592,35.52886748,-97.47494130,37.116,-17.809,7.196,-3.399,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48603,1215.312894,2.344927,3091.434,45.110,-1.537148,,9.374592,35.52887112,-97.47494052,36.659,-18.883,7.316,-3.423,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48604,1215.312894,2.344927,3091.840,45.517,-1.537148,,9.374592,35.52887473,-97.47493981,36.211,-19.884,7.347,-3.556,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48605,1215.312894,2.344927,3092.242,45.918,-1.537148,,9.374592,35.52887830,-97.47493915,35.898,-20.778,7.299,-3.790,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48606,1215.312894,2.344927,3092.641,46.318,-1.537148,,9.374592,35.52888186,-97.47493852,35.538,-21.579,7.208,-3.879,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48607,1215.312894,2.344927,3093.777,47.453,-1.790748,,9.374592,35.52888947,-97.47494688,35.676,-22.365,7.118,-4.090,0.720
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48608,1215.312894,2.344927,3094.176,47.853,-1.790748,,9.374592,35.52889305,-97.47494651,35.583,-23.138,7.032,-4.337,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48609,1215.312894,2.344927,3094.572,48.249,-1.790748,,9.374592,35.52889660,-97.47494613,35.413,-23.909,6.986,-4.344,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48610,1215.312894,2.344927,3094.966,48.643,-1.790748,,9.374592,35.52890013,-97.47494579,35.255,-24.664,6.932,-4.580,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48611,1215.312894,2.344927,3095.358,49.035,-1.790748,,9.374592,35.52890365,-97.47494549,35.043,-25.458,6.921,-4.819,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48612,1215.566729,2.598762,3095.748,49.425,-1.585426,,9.374592,35.52890715,-97.47494523,34.717,-26.200,6.908,-4.801,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48613,1215.566729,2.598762,3096.133,49.810,-1.804154,,9.374592,35.52891061,-97.47494502,34.490,-26.862,6.864,-4.982,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48614,1215.566729,2.598762,3096.517,50.194,-1.804154,,9.374592,35.52891406,-97.47494486,34.233,-27.465,6.763,-5.232,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48615,1215.566729,2.598762,3097.764,51.440,-1.804154,,9.374592,35.52892273,-97.47495359,34.966,-28.008,6.670,-5.322,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48616,1215.566729,2.598762,3098.155,51.832,-1.804154,,9.374592,35.52892625,-97.47495364,34.795,-28.506,6.647,-5.597,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48617,1215.566729,2.598762,3098.541,52.218,-1.804154,,9.374592,35.52892972,-97.47495370,34.421,-28.946,6.614,-5.849,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48618,1215.566729,2.598762,3098.923,52.599,-1.854070,,9.374592,35.52893315,-97.47495381,34.131,-29.230,6.566,-5.969,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48619,1215.566729,2.598762,3099.302,52.979,-2.057901,,9.374592,35.52893656,-97.47495396,33.798,-29.315,6.434,-6.227,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48620,1215.566729,2.598762,3099.676,53.353,-2.057901,,9.374592,35.52893992,-97.47495415,33.514,-29.259,6.285,-6.369,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48621,1215.566729,2.598762,3100.049,53.726,-2.057901,,9.374592,35.52894327,-97.47495435,33.391,-29.051,6.141,-6.547,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48622,1215.820224,2.852257,3100.420,54.096,-1.804406,,9.374592,35.52894660,-97.47495457,33.228,-28.718,6.094,-6.957,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48623,1215.820224,2.852257,3101.730,55.406,-1.933332,,9.374592,35.52895546,-97.47496411,33.923,-28.237,6.105,-7.105,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48624,1215.820224,2.852257,3102.106,55.783,-2.057889,,9.374592,35.52895883,-97.47496452,33.697,-27.578,6.097,-7.298,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48625,1215.820224,2.852257,3102.479,56.156,-2.057889,,9.374592,35.52896217,-97.47496490,33.302,-26.803,6.008,-7.438,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48626,1215.820224,2.852257,3102.848,56.524,-2.057889,,9.374592,35.52896547,-97.47496525,33.000,-26.078,5.924,-7.417,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48627,1215.820224,2.852257,3103.215,56.891,-2.057889,,9.374592,35.52896876,-97.47496559,32.828,-25.396,5.958,-7.633,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48628,1215.820224,2.852257,3103.578,57.255,-2.057889,,9.374592,35.52897202,-97.47496591,32.534,-24.745,6.115,-7.799,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48629,1215.820224,2.852257,3103.938,57.615,-2.057889,,9.374592,35.52897525,-97.47496621,32.273,-24.095,6.360,-7.912,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48630,1215.820224,2.852257,3104.296,57.973,-2.116109,,9.374592,35.52897846,-97.47496647,32.056,-23.402,6.558,-7.924,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48631,1215.820224,2.852257,3105.537,59.214,-2.311465,,9.374592,35.52898797,-97.47497364,32.859,-22.692,6.670,-8.230,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48632,1216.073950,3.105983,3105.903,59.579,-2.057739,,9.374592,35.52899125,-97.47497393,32.715,-21.951,6.762,-8.177,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48633,1216.073950,3.105983,3106.267,59.943,-2.057739,,9.374592,35.52899452,-97.47497417,32.631,-21.139,6.880,-8.147,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48634,1216.073950,3.105983,3106.630,60.306,-2.057739,,9.374592,35.52899778,-97.47497437,32.579,-20.257,7.035,-8.322,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48635,1216.073950,3.105983,3106.993,60.669,-2.166628,,9.374592,35.52900104,-97.47497453,32.464,-19.365,7.246,-8.558,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48636,1216.073950,3.105983,3107.354,61.031,-2.332258,,9.374592,35.52900429,-97.47497465,32.283,-18.473,7.363,-8.391,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48637,1216.073950,3.105983,3107.713,61.390,-2.332258,,9.374592,35.52900752,-97.47497472,32.259,-17.607,7.356,-8.435,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48638,1216.073950,3.105983,3108.074,61.750,-2.332258,,9.374592,35.52901076,-97.47497473,32.216,-16.759,7.352,-8.481,0.740
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48639,1216.073950,3.105983,3108.988,62.665,-2.332258,,9.374592,35.52901787,-97.47497981,32.673,-15.868,7.392,-8.390,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48640,1216.073950,3.105983,3109.352,63.028,-2.332258,,9.374592,35.52902114,-97.47497984,32.605,-14.868,7.523,-8.239,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48641,1216.073950,3.105983,3109.714,63.391,-2.332258,,9.374592,35.52902440,-97.47497984,32.423,-13.890,7.665,-8.017,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48642,1216.343062,3.375095,3110.076,63.752,-2.317026,,9.374592,35.52902765,-97.47497977,32.363,-12.989,7.681,-7.983,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48643,1216.343062,3.375095,3110.436,64.113,-2.317026,,9.374592,35.52903089,-97.47497965,32.226,-12.140,7.643,-7.926,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48644,1216.343062,3.375095,3110.794,64.471,-2.317026,,9.374592,35.52903411,-97.47497947,32.188,-11.309,7.551,-7.995,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48645,1216.343062,3.375095,3111.153,64.830,-2.317026,,9.374592,35.52903733,-97.47497924,32.150,-10.430,7.651,-8.036,0.740
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48646,1216.343062,3.375095,3111.511,65.188,-2.317026,,9.374592,35.52904054,-97.47497897,32.078,-9.533,7.877,-7.606,0.740
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48647,1216.343062,3.375095,3111.869,65.546,-2.317026,,9.374592,35.52904375,-97.47497864,32.055,-8.597,8.165,-7.493,0.740
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48648,1216.343062,3.375095,3112.711,66.388,-2.570479,,9.374592,35.52905079,-97.47498207,32.402,-7.716,8.496,-7.476,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48649,1216.343062,3.375095,3113.073,66.749,-2.570479,,9.374592,35.52905403,-97.47498174,32.139,-6.964,8.586,-7.504,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48650,1216.343062,3.375095,3113.430,67.107,-2.570479,,9.374592,35.52905723,-97.47498135,31.961,-6.311,8.520,-7.368,0.730
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48651,1216.343062,3.375095,3113.786,67.463,-2.570479,,9.374592,35.52906041,-97.47498090,31.915,-5.717,8.396,-7.377,0.740
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48652,1216.343062,3.375095,3114.143,67.819,-2.570479,,9.374592,35.52906359,-97.47498040,31.851,-5.125,8.343,-7.453,0.740
VN300_2026-07-12_14-41-49_VNINS.csv,lap,7,48653,1216.596912,3.628945,3114.497,68.174,-2.316629,,9.374592,35.52906675,-97.47497987,31.761,-4.481,8.404,-7.203,0.740
