source,segment_type,segment_number,row_index,time_s,segment_time_s,distance_m,segment_distance_m,live_delta_to_best_s,live_delta_error,final_delta_to_best_s,lat,lon,speed_mph,yaw_deg,pitch_deg,roll_deg,pos_uncertainty_m
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45523,1138.295155,2.009807,1793.257,43.393,-1.462813,,10.434962,35.52887808,-97.47475008,54.228,13.166,-0.398,-0.262,1.790
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45524,1138.295155,2.009807,1793.864,44.000,-1.462813,,10.434962,35.52888312,-97.47474750,54.591,13.301,-0.119,-0.489,1.800
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45525,1138.295155,2.009807,1794.474,44.610,-1.462813,,10.434962,35.52888819,-97.47474491,54.640,13.302,0.133,-0.142,1.810
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45526,1138.295155,2.009807,1795.086,45.221,-1.462813,,10.434962,35.52889326,-97.47474230,54.868,13.265,0.094,-0.084,1.820
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45527,1138.295155,2.009807,1795.700,45.835,-1.703819,,10.434962,35.52889834,-97.47473964,55.043,13.149,-0.042,0.012,1.830
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45528,1138.295155,2.009807,1796.049,46.185,-1.717885,,10.434962,35.52890146,-97.47474008,55.079,12.975,-0.261,0.219,1.810
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45529,1138.295155,2.009807,1796.666,46.801,-1.717885,,10.434962,35.52890656,-97.47473740,55.332,12.743,-0.526,0.379,1.820
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45530,1138.295155,2.009807,1797.285,47.421,-1.717885,,10.434962,35.52891168,-97.47473470,55.536,12.505,-0.643,0.440,1.830
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45531,1138.548560,2.263212,1797.906,48.042,-1.464480,,10.434962,35.52891681,-97.47473200,55.699,12.237,-0.595,0.435,1.840
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45532,1138.548560,2.263212,1798.530,48.666,-1.464480,,10.434962,35.52892196,-97.47472926,55.925,11.989,-0.494,0.693,1.850
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45533,1138.548560,2.263212,1799.156,49.292,-1.464480,,10.434962,35.52892712,-97.47472648,56.162,11.819,-0.353,0.500,1.850
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45534,1138.548560,2.263212,1799.783,49.919,-1.598957,,10.434962,35.52893228,-97.47472369,56.203,11.644,-0.329,0.490,1.860
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45535,1138.548560,2.263212,1800.158,50.294,-1.718221,,10.434962,35.52893554,-97.47472474,56.113,11.434,-0.384,0.835,1.850
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45536,1138.548560,2.263212,1800.785,50.921,-1.718221,,10.434962,35.52894070,-97.47472193,56.163,11.168,-0.519,0.852,1.850
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45537,1138.548560,2.263212,1801.412,51.547,-1.718221,,10.434962,35.52894585,-97.47471913,56.109,10.770,-0.640,0.840,1.860
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45538,1138.548560,2.263212,1802.038,52.174,-1.718221,,10.434962,35.52895101,-97.47471636,55.949,10.289,-0.740,0.935,1.870
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45539,1138.548560,2.263212,1802.662,52.798,-1.718221,,10.434962,35.52895616,-97.47471361,55.895,9.814,-0.828,1.048,1.880
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45540,1138.548560,2.263212,1803.284,53.420,-1.718221,,10.434962,35.52896129,-97.47471088,55.504,9.327,-0.959,0.975,1.890
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45541,1138.802038,2.516690,1803.900,54.036,-1.464743,,10.434962,35.52896638,-97.47470817,55.141,8.725,-1.122,1.144,1.900
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45542,1138.802038,2.516690,1804.516,54.652,-1.718161,,10.434962,35.52897146,-97.47470547,55.061,8.035,-1.152,1.227,1.900
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45543,1138.802038,2.516690,1804.949,55.085,-1.718161,,10.434962,35.52897498,-97.47470753,54.596,7.299,-1.066,1.240,1.890
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45544,1138.802038,2.516690,1805.556,55.691,-1.718161,,10.434962,35.52898000,-97.47470492,54.212,6.473,-0.928,1.292,1.900
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45545,1138.802038,2.516690,1806.158,56.294,-1.718161,,10.434962,35.52898500,-97.47470235,53.715,5.590,-0.826,1.467,1.910
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45546,1138.802038,2.516690,1806.755,56.891,-1.718161,,10.434962,35.52898996,-97.47469982,53.308,4.703,-0.853,1.668,1.910
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45547,1138.802038,2.516690,1807.348,57.484,-1.718161,,10.434962,35.52899489,-97.47469734,52.868,3.769,-0.948,1.792,1.920
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45548,1138.802038,2.516690,1807.936,58.072,-1.718161,,10.434962,35.52899980,-97.47469491,52.454,2.798,-1.069,1.816,1.930
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45549,1138.802038,2.516690,1808.519,58.655,-1.718161,,10.434962,35.52900467,-97.47469252,52.089,1.751,-1.184,1.949,1.940
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45550,1138.802038,2.516690,1809.098,59.234,-1.855526,,10.434962,35.52900952,-97.47469020,51.710,0.630,-1.156,2.087,1.950
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45551,1139.072611,2.787263,1809.623,59.759,-1.715954,,10.434962,35.52901334,-97.47469361,51.216,-0.541,-1.145,2.071,1.930
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45552,1139.072611,2.787263,1810.192,60.328,-1.715954,,10.434962,35.52901813,-97.47469141,50.807,-1.650,-1.183,2.094,1.940
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45553,1139.072611,2.787263,1810.757,60.893,-1.715954,,10.434962,35.52902290,-97.47468926,50.436,-2.752,-1.253,2.179,1.950
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45554,1139.072611,2.787263,1811.316,61.452,-1.715954,,10.434962,35.52902763,-97.47468716,50.030,-3.839,-1.341,2.303,1.960
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45555,1139.072611,2.787263,1811.873,62.009,-1.715954,,10.434962,35.52903235,-97.47468511,49.592,-4.921,-1.373,2.336,1.970
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45556,1139.072611,2.787263,1812.423,62.559,-1.715954,,10.434962,35.52903703,-97.47468312,49.254,-6.062,-1.250,2.447,1.970
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45557,1139.072611,2.787263,1812.970,63.106,-1.715954,,10.434962,35.52904169,-97.47468119,48.870,-7.178,-1.044,2.315,1.980
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45558,1139.072611,2.787263,1813.513,63.649,-1.715954,,10.434962,35.52904633,-97.47467932,48.433,-8.233,-0.916,2.455,1.990
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45559,1139.072611,2.787263,1814.104,64.240,-1.715954,,10.434962,35.52905037,-97.47468357,48.024,-9.255,-0.821,2.632,1.980
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45560,1139.072611,2.787263,1814.638,64.774,-1.715954,,10.434962,35.52905496,-97.47468185,47.687,-10.210,-0.757,2.670,1.990
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45561,1139.072611,2.787263,1815.169,65.305,-1.874043,,10.434962,35.52905954,-97.47468018,47.404,-11.125,-0.806,2.675,2.000
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45562,1139.326465,3.041117,1815.696,65.832,-1.716353,,10.434962,35.52906409,-97.47467857,47.112,-11.978,-0.815,2.787,2.000
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45563,1139.326465,3.041117,1816.220,66.356,-1.716353,,10.434962,35.52906863,-97.47467702,46.900,-12.880,-0.726,2.804,2.010
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45564,1139.326465,3.041117,1816.742,66.878,-1.716353,,10.434962,35.52907317,-97.47467554,46.740,-13.782,-0.602,2.786,2.020
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45565,1139.326465,3.041117,1817.263,67.399,-1.716353,,10.434962,35.52907771,-97.47467411,46.868,-14.679,-0.442,2.745,2.030
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45566,1139.326465,3.041117,1817.788,67.924,-1.716353,,10.434962,35.52908228,-97.47467267,47.081,-15.555,-0.245,2.793,2.030
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45567,1139.326465,3.041117,1818.315,68.450,-1.716353,,10.434962,35.52908687,-97.47467123,47.500,-16.373,-0.080,2.849,2.040
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45568,1139.326465,3.041117,1818.943,69.079,-1.716353,,10.434962,35.52909104,-97.47467592,47.677,-17.116,0.018,2.897,2.030
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45569,1139.326465,3.041117,1819.477,69.613,-1.716353,,10.434962,35.52909570,-97.47467449,47.917,-17.794,0.050,2.942,2.040
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45570,1139.326465,3.041117,1820.012,70.148,-1.716353,,10.434962,35.52910037,-97.47467306,48.056,-18.428,0.033,2.807,2.050
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45571,1139.326465,3.041117,1820.551,70.686,-1.783712,,10.434962,35.52910507,-97.47467164,48.315,-19.066,0.058,2.693,2.060
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45572,1139.579899,3.294551,1821.093,71.229,-1.716824,,10.434962,35.52910980,-97.47467019,48.769,-19.682,0.109,2.672,2.060
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45573,1139.579899,3.294551,1821.639,71.775,-1.716824,,10.434962,35.52911457,-97.47466873,49.108,-20.240,0.133,2.621,2.070
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45574,1139.579899,3.294551,1822.188,72.324,-1.716824,,10.434962,35.52911936,-97.47466728,49.175,-20.763,0.184,2.488,2.080
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45575,1139.579899,3.294551,1822.869,73.005,-1.716824,,10.434962,35.52912395,-97.47467227,49.600,-21.241,0.249,2.319,2.080
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45576,1139.579899,3.294551,1823.426,73.561,-1.716824,,10.434962,35.52912881,-97.47467081,49.983,-21.606,0.308,2.195,2.080
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45577,1139.579899,3.294551,1823.985,74.121,-1.716824,,10.434962,35.52913370,-97.47466936,50.171,-21.828,0.334,1.915,2.090
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45578,1139.579899,3.294551,1824.545,74.681,-1.716824,,10.434962,35.52913860,-97.47466793,50.331,-21.919,0.306,1.773,2.100
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45579,1139.579899,3.294551,1825.108,75.244,-1.716824,,10.434962,35.52914353,-97.47466651,50.561,-21.905,0.226,1.724,2.110
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45580,1139.579899,3.294551,1825.673,75.809,-1.716824,,10.434962,35.52914848,-97.47466510,50.721,-21.799,0.116,1.525,2.120
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45581,1139.579899,3.294551,1826.240,76.375,-1.961655,,10.434962,35.52915345,-97.47466372,50.851,-21.654,0.024,1.328,2.120
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45582,1139.833357,3.548009,1826.809,76.945,-1.717514,,10.434962,35.52915845,-97.47466234,51.121,-21.481,0.021,1.193,2.130
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45583,1139.833357,3.548009,1827.541,77.677,-1.717514,,10.434962,35.52916337,-97.47466771,51.436,-21.247,0.018,0.997,2.130
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45584,1139.833357,3.548009,1828.117,78.253,-1.717514,,10.434962,35.52916843,-97.47466634,51.819,-21.027,0.023,0.756,2.140
VN300_2026-07-12_14-41-49_VNINS.csv,lap,4,45585,1139.833357,3.548009,1828.697,78.833,-1.717514,,10.434962,35.52917352,-97.47466493,52.108,-20.802,-0.031,0.713,2.140
