source,segment_type,segment_number,row_index,time_s,segment_time_s,distance_m,segment_distance_m,live_delta_to_best_s,live_delta_error,final_delta_to_best_s,lat,lon,speed_mph,yaw_deg,pitch_deg,roll_deg,pos_uncertainty_m
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11065,276.864295,0.253417,269.466,5.236,,no best reference,,35.52854816,-97.47500534,37.432,46.667,-1.208,1.113,1.450
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11066,276.864295,0.253417,269.884,5.654,,no best reference,,35.52855190,-97.47500578,37.306,47.058,-1.144,0.880,1.450
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11067,276.864295,0.253417,270.301,6.070,,no best reference,,35.52855563,-97.47500622,37.134,47.498,-1.080,0.757,1.450
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11068,276.864295,0.253417,270.716,6.486,,no best reference,,35.52855935,-97.47500664,36.991,47.958,-0.983,0.710,1.450
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11069,276.864295,0.253417,271.130,6.900,,no best reference,,35.52856306,-97.47500705,36.850,48.458,-0.899,0.604,1.450
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11070,276.864295,0.253417,271.542,7.312,,no best reference,,35.52856675,-97.47500745,36.762,48.952,-0.881,0.405,1.450
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11071,276.864295,0.253417,271.950,7.720,,no best reference,,35.52857031,-97.47500635,36.461,49.479,-0.862,0.366,1.400
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11072,277.135998,0.525120,272.359,8.128,,no best reference,,35.52857398,-97.47500656,36.380,50.076,-0.872,0.294,1.400
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11073,277.135998,0.525120,272.768,8.538,,no best reference,,35.52857766,-97.47500674,36.437,50.738,-0.859,0.128,1.400
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11074,277.135998,0.525120,273.178,8.947,,no best reference,,35.52858134,-97.47500691,36.435,51.445,-0.844,0.093,1.400
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11075,277.135998,0.525120,273.587,9.357,,no best reference,,35.52858502,-97.47500702,36.511,52.156,-0.876,0.112,1.400
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11076,277.135998,0.525120,273.996,9.766,,no best reference,,35.52858870,-97.47500710,36.560,52.892,-0.907,-0.064,1.400
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11077,277.135998,0.525120,274.406,10.175,,no best reference,,35.52859238,-97.47500717,36.532,53.614,-0.953,-0.098,1.400
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11078,277.135998,0.525120,274.816,10.586,,no best reference,,35.52859607,-97.47500720,36.626,54.368,-1.009,-0.097,1.400
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11079,277.135998,0.525120,275.222,10.992,,no best reference,,35.52859954,-97.47500579,36.793,55.089,-1.006,-0.147,1.360
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11080,277.135998,0.525120,275.635,11.405,,no best reference,,35.52860325,-97.47500567,36.863,55.780,-0.990,-0.246,1.360
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11081,277.135998,0.525120,276.052,11.822,,no best reference,,35.52860700,-97.47500548,37.205,56.413,-0.964,-0.364,1.360
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11082,277.135998,0.525120,276.470,12.239,,no best reference,,35.52861075,-97.47500526,37.283,57.042,-0.961,-0.358,1.360
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11083,277.389911,0.779033,276.891,12.661,,no best reference,,35.52861453,-97.47500498,37.542,57.695,-0.938,-0.543,1.360
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11084,277.389911,0.779033,277.312,13.082,,no best reference,,35.52861831,-97.47500469,37.573,58.327,-0.991,-0.674,1.360
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11085,277.389911,0.779033,277.735,13.504,,no best reference,,35.52862210,-97.47500436,37.707,58.986,-1.022,-0.776,1.360
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11086,277.389911,0.779033,278.157,13.927,,no best reference,,35.52862589,-97.47500401,37.794,59.693,-1.018,-0.774,1.360
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11087,277.389911,0.779033,278.492,14.261,,no best reference,,35.52862855,-97.47500228,37.034,60.442,-1.015,-0.838,1.320
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11088,277.389911,0.779033,278.906,14.676,,no best reference,,35.52863225,-97.47500175,37.202,61.188,-1.011,-0.966,1.320
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11089,277.389911,0.779033,279.324,15.093,,no best reference,,35.52863598,-97.47500121,37.324,61.964,-1.031,-1.140,1.320
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11090,277.389911,0.779033,279.742,15.512,,no best reference,,35.52863972,-97.47500066,37.355,62.810,-0.978,-1.191,1.320
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11091,277.389911,0.779033,280.163,15.933,,no best reference,,35.52864347,-97.47500005,37.562,63.686,-0.900,-1.236,1.320
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11092,277.389911,0.779033,280.585,16.355,,no best reference,,35.52864723,-97.47499942,37.653,64.521,-0.771,-1.197,1.320
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11093,277.643413,1.032535,281.009,16.778,,no best reference,,35.52865100,-97.47499875,37.773,65.272,-0.649,-1.128,1.320
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11094,277.643413,1.032535,281.433,17.202,,no best reference,,35.52865477,-97.47499805,37.974,65.889,-0.595,-1.314,1.320
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11095,277.643413,1.032535,281.853,17.623,,no best reference,,35.52865735,-97.47499465,37.345,66.377,-0.589,-1.365,1.280
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11096,277.643413,1.032535,282.271,18.041,,no best reference,,35.52866104,-97.47499377,37.350,66.819,-0.609,-1.235,1.280
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11097,277.643413,1.032535,282.692,18.462,,no best reference,,35.52866475,-97.47499284,37.521,67.183,-0.653,-0.929,1.280
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11098,277.643413,1.032535,283.114,18.884,,no best reference,,35.52866846,-97.47499186,37.724,67.425,-0.657,-1.012,1.280
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11099,277.643413,1.032535,283.539,19.308,,no best reference,,35.52867219,-97.47499086,37.858,67.561,-0.601,-0.940,1.290
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11100,277.643413,1.032535,283.964,19.734,,no best reference,,35.52867592,-97.47498982,38.027,67.610,-0.522,-0.747,1.290
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11101,277.643413,1.032535,284.391,20.160,,no best reference,,35.52867966,-97.47498877,38.148,67.621,-0.519,-0.500,1.290
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11102,277.643413,1.032535,284.820,20.590,,no best reference,,35.52868342,-97.47498767,38.411,67.587,-0.536,-0.489,1.290
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11103,277.896831,1.285953,285.202,20.972,,no best reference,,35.52868634,-97.47498545,37.994,67.568,-0.536,-0.272,1.250
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11104,277.896831,1.285953,285.629,21.398,,no best reference,,35.52869005,-97.47498425,38.152,67.576,-0.579,-0.128,1.250
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11105,277.896831,1.285953,286.057,21.827,,no best reference,,35.52869377,-97.47498303,38.353,67.572,-0.711,-0.013,1.250
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11106,277.896831,1.285953,286.488,22.258,,no best reference,,35.52869751,-97.47498178,38.349,67.545,-0.859,0.215,1.250
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11107,277.896831,1.285953,286.920,22.690,,no best reference,,35.52870125,-97.47498047,38.782,67.459,-0.932,0.259,1.250
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11108,277.896831,1.285953,287.356,23.126,,no best reference,,35.52870502,-97.47497914,38.957,67.334,-0.975,0.350,1.250
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11109,277.896831,1.285953,287.793,23.563,,no best reference,,35.52870880,-97.47497782,39.192,67.161,-0.866,0.406,1.250
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11110,277.896831,1.285953,288.232,24.001,,no best reference,,35.52871259,-97.47497649,39.168,66.957,-0.602,0.647,1.260
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11111,277.896831,1.285953,288.673,24.442,,no best reference,,35.52871617,-97.47497439,39.532,66.749,-0.407,0.671,1.220
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11112,277.896831,1.285953,289.114,24.884,,no best reference,,35.52871997,-97.47497298,39.521,66.589,-0.279,0.879,1.220
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11113,278.544062,1.933184,289.558,25.327,,no best reference,,35.52872379,-97.47497157,39.600,66.428,-0.269,0.925,1.220
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11114,278.544062,1.933184,290.002,25.771,,no best reference,,35.52872761,-97.47497014,39.821,66.254,-0.479,0.787,1.220
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11115,278.544062,1.933184,290.449,26.219,,no best reference,,35.52873146,-97.47496870,39.986,66.117,-0.624,0.817,1.220
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11116,278.544062,1.933184,290.898,26.667,,no best reference,,35.52873531,-97.47496722,40.058,66.004,-0.748,0.858,1.220
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11117,278.544062,1.933184,291.350,27.119,,no best reference,,35.52873918,-97.47496570,40.266,65.925,-0.820,0.786,1.230
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11118,278.544062,1.933184,291.802,27.572,,no best reference,,35.52874305,-97.47496415,40.487,65.872,-0.827,0.679,1.230
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11119,278.544062,1.933184,292.269,28.039,,no best reference,,35.52874725,-97.47496414,40.392,65.752,-0.843,0.879,1.190
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11120,278.544062,1.933184,292.722,28.491,,no best reference,,35.52875114,-97.47496267,40.384,65.575,-0.924,0.927,1.200
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11121,278.544062,1.933184,293.174,28.943,,no best reference,,35.52875502,-97.47496118,40.323,65.284,-0.978,0.948,1.200
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11122,278.544062,1.933184,293.624,29.393,,no best reference,,35.52875888,-97.47495969,40.205,64.922,-1.044,0.966,1.200
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11123,278.544062,1.933184,294.072,29.842,,no best reference,,35.52876273,-97.47495821,39.833,64.476,-1.160,1.218,1.200
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11124,278.544062,1.933184,294.515,30.285,,no best reference,,35.52876653,-97.47495674,39.439,63.949,-1.386,1.240,1.200
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11125,278.544062,1.933184,294.956,30.725,,no best reference,,35.52877031,-97.47495529,39.180,63.292,-1.527,1.278,1.200
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11126,278.544062,1.933184,295.394,31.163,,no best reference,,35.52877407,-97.47495384,39.059,62.594,-1.529,1.495,1.200
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11127,278.544062,1.933184,295.829,31.598,,no best reference,,35.52877780,-97.47495239,38.860,61.833,-1.440,1.612,1.200
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11128,278.544062,1.933184,296.384,32.153,,no best reference,,35.52878268,-97.47495368,38.677,60.994,-1.316,1.649,1.170
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11129,278.544062,1.933184,296.813,32.583,,no best reference,,35.52878640,-97.47495241,38.165,60.083,-1.189,1.710,1.170
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11130,278.544062,1.933184,297.239,33.008,,no best reference,,35.52879009,-97.47495116,37.950,59.191,-1.205,1.920,1.170
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11131,278.544062,1.933184,297.660,33.430,,no best reference,,35.52879375,-97.47494995,37.505,58.301,-1.243,2.081,1.170
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11132,278.544062,1.933184,298.077,33.847,,no best reference,,35.52879738,-97.47494878,37.189,57.381,-1.328,2.149,1.170
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11133,278.544062,1.933184,298.490,34.259,,no best reference,,35.52880097,-97.47494765,36.716,56.458,-1.444,2.299,1.170
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11134,278.544062,1.933184,298.899,34.669,,no best reference,,35.52880454,-97.47494653,36.514,55.445,-1.490,2.431,1.170
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11135,278.544062,1.933184,299.546,35.316,,no best reference,,35.52880949,-97.47495029,36.970,54.378,-1.515,2.438,1.150
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11136,278.544062,1.933184,299.960,35.730,,no best reference,,35.52881317,-97.47494962,36.676,53.308,-1.564,2.463,1.150
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11137,278.544062,1.933184,300.367,36.137,,no best reference,,35.52881679,-97.47494892,36.419,52.184,-1.639,2.590,1.150
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11138,278.544062,1.933184,300.772,36.541,,no best reference,,35.52882039,-97.47494829,36.125,51.021,-1.669,2.719,1.150
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11139,278.802565,2.191687,301.172,36.942,,no best reference,,35.52882396,-97.47494771,35.920,49.852,-1.671,2.690,1.150
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11140,278.802565,2.191687,301.571,37.340,,no best reference,,35.52882752,-97.47494722,35.588,48.607,-1.567,2.842,1.150
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11141,278.802565,2.191687,301.965,37.735,,no best reference,,35.52883105,-97.47494680,35.340,47.382,-1.422,2.795,1.150
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11142,278.802565,2.191687,302.356,38.126,,no best reference,,35.52883456,-97.47494645,34.966,46.255,-1.386,2.913,1.150
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11143,278.802565,2.191687,302.995,38.765,,no best reference,,35.52883935,-97.47495034,36.678,45.170,-1.346,3.041,1.120
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11144,278.802565,2.191687,303.412,39.182,,no best reference,,35.52884310,-97.47495051,36.680,44.154,-1.274,3.089,1.130
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11145,278.802565,2.191687,303.822,39.591,,no best reference,,35.52884678,-97.47495066,36.825,43.146,-1.190,3.226,1.130
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11146,278.802565,2.191687,304.232,40.002,,no best reference,,35.52885047,-97.47495087,36.924,42.205,-1.094,3.302,1.130
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11147,278.802565,2.191687,304.644,40.413,,no best reference,,35.52885416,-97.47495116,37.044,41.346,-1.013,3.255,1.130
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11148,278.802565,2.191687,305.056,40.826,,no best reference,,35.52885786,-97.47495152,37.109,40.571,-0.950,3.351,1.130
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11149,278.802565,2.191687,305.469,41.239,,no best reference,,35.52886156,-97.47495193,37.248,39.891,-0.886,3.370,1.130
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11150,279.056364,2.445486,305.885,41.655,,no best reference,,35.52886528,-97.47495242,37.509,39.255,-0.750,3.326,1.130
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11151,279.056364,2.445486,306.169,41.938,,no best reference,,35.52886746,-97.47495404,36.600,38.658,-0.604,3.368,1.110
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11152,279.056364,2.445486,306.577,42.346,,no best reference,,35.52887109,-97.47495470,36.859,38.100,-0.402,3.439,1.110
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11153,279.056364,2.445486,306.987,42.756,,no best reference,,35.52887473,-97.47495542,37.089,37.625,-0.285,3.229,1.110
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11154,279.056364,2.445486,307.400,43.169,,no best reference,,35.52887839,-97.47495620,37.393,37.231,-0.227,3.074,1.110
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11155,279.056364,2.445486,307.816,43.586,,no best reference,,35.52888207,-97.47495704,37.609,36.913,-0.164,3.099,1.110
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11156,279.056364,2.445486,308.234,44.004,,no best reference,,35.52888576,-97.47495793,37.807,36.690,-0.131,3.046,1.110
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11157,279.056364,2.445486,308.655,44.425,,no best reference,,35.52888947,-97.47495885,37.980,36.538,-0.164,2.897,1.110
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11158,279.056364,2.445486,309.078,44.848,,no best reference,,35.52889320,-97.47495980,38.261,36.421,-0.163,2.818,1.110
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11159,279.056364,2.445486,309.327,45.096,,no best reference,,35.52889526,-97.47496086,37.410,36.342,-0.121,2.641,1.090
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11160,279.776329,3.165451,309.742,45.512,,no best reference,,35.52889890,-97.47496189,37.568,36.323,-0.112,2.380,1.090
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11161,279.776329,3.165451,310.160,45.930,,no best reference,,35.52890256,-97.47496295,37.815,36.340,-0.116,2.201,1.090
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11162,279.776329,3.165451,310.580,46.350,,no best reference,,35.52890623,-97.47496405,38.021,36.416,-0.125,2.013,1.090
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11163,279.776329,3.165451,311.003,46.773,,no best reference,,35.52890992,-97.47496517,38.238,36.549,-0.206,1.781,1.090
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11164,279.776329,3.165451,311.427,47.197,,no best reference,,35.52891362,-97.47496631,38.441,36.688,-0.331,1.583,1.090
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11165,279.776329,3.165451,311.854,47.624,,no best reference,,35.52891734,-97.47496750,38.669,36.842,-0.402,1.517,1.090
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11166,279.776329,3.165451,312.284,48.054,,no best reference,,35.52892108,-97.47496870,38.864,37.002,-0.381,1.300,1.090
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11167,279.776329,3.165451,312.717,48.486,,no best reference,,35.52892484,-97.47496991,39.047,37.142,-0.322,1.183,1.090
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11168,279.776329,3.165451,313.054,48.824,,no best reference,,35.52892776,-97.47497094,38.767,37.235,-0.307,1.103,1.070
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11169,279.776329,3.165451,313.486,49.256,,no best reference,,35.52893151,-97.47497217,38.885,37.311,-0.310,1.141,1.070
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11170,279.776329,3.165451,313.917,49.687,,no best reference,,35.52893526,-97.47497339,39.030,37.367,-0.376,1.009,1.070
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11171,279.776329,3.165451,314.352,50.121,,no best reference,,35.52893904,-97.47497460,39.286,37.423,-0.485,0.933,1.070
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11172,279.776329,3.165451,314.789,50.558,,no best reference,,35.52894284,-97.47497583,39.453,37.571,-0.554,0.810,1.070
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11173,279.776329,3.165451,315.229,50.998,,no best reference,,35.52894667,-97.47497706,39.642,37.795,-0.561,0.587,1.070
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11174,279.776329,3.165451,315.669,51.439,,no best reference,,35.52895050,-97.47497829,39.673,38.110,-0.636,0.549,1.080
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11175,279.776329,3.165451,316.017,51.787,,no best reference,,35.52895363,-97.47497821,39.272,38.516,-0.725,0.478,1.050
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11176,279.776329,3.165451,316.453,52.223,,no best reference,,35.52895744,-97.47497936,39.121,39.006,-0.768,0.377,1.050
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11177,279.776329,3.165451,316.890,52.660,,no best reference,,35.52896127,-97.47498045,39.289,39.549,-0.826,0.222,1.050
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11178,279.776329,3.165451,317.326,53.096,,no best reference,,35.52896509,-97.47498154,39.273,40.212,-0.828,0.264,1.060
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11179,279.776329,3.165451,317.763,53.533,,no best reference,,35.52896892,-97.47498261,39.299,40.983,-0.779,0.231,1.060
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11180,279.776329,3.165451,318.200,53.969,,no best reference,,35.52897275,-97.47498367,39.081,41.804,-0.806,0.089,1.060
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11181,279.776329,3.165451,318.632,54.401,,no best reference,,35.52897654,-97.47498472,38.760,42.650,-0.935,0.015,1.060
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11182,279.776329,3.165451,319.061,54.831,,no best reference,,35.52898031,-97.47498575,38.443,43.557,-1.162,0.019,1.060
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11183,279.776329,3.165451,319.496,55.266,,no best reference,,35.52898399,-97.47498412,38.060,44.563,-1.307,-0.319,1.040
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11184,279.776329,3.165451,319.919,55.689,,no best reference,,35.52898773,-97.47498499,37.917,45.685,-1.318,-0.395,1.040
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11185,279.776329,3.165451,320.341,56.111,,no best reference,,35.52899146,-97.47498583,37.787,46.929,-1.223,-0.472,1.040
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11186,279.776329,3.165451,320.762,56.532,,no best reference,,35.52899519,-97.47498664,37.646,48.238,-1.057,-0.584,1.040
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11187,279.776329,3.165451,321.182,56.952,,no best reference,,35.52899891,-97.47498742,37.494,49.524,-0.901,-0.880,1.040
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11188,280.035391,3.424513,321.599,57.369,,no best reference,,35.52900261,-97.47498818,37.262,50.745,-0.870,-0.940,1.040
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11189,280.035391,3.424513,322.013,57.783,,no best reference,,35.52900629,-97.47498889,37.067,51.874,-0.936,-0.985,1.040
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11190,280.035391,3.424513,322.427,58.196,,no best reference,,35.52900997,-97.47498955,36.948,52.971,-1.011,-1.065,1.040
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11191,280.035391,3.424513,322.955,58.725,,no best reference,,35.52901333,-97.47498542,36.617,54.029,-1.106,-1.122,1.020
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11192,280.035391,3.424513,323.365,59.134,,no best reference,,35.52901700,-97.47498578,36.548,55.078,-1.161,-1.128,1.020
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11193,280.035391,3.424513,323.774,59.543,,no best reference,,35.52902067,-97.47498610,36.509,56.124,-1.158,-1.198,1.020
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11194,280.035391,3.424513,324.182,59.951,,no best reference,,35.52902433,-97.47498639,36.414,57.009,-1.207,-1.097,1.020
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11195,280.035391,3.424513,324.588,60.358,,no best reference,,35.52902798,-97.47498665,36.333,57.826,-1.344,-1.127,1.020
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11196,280.035391,3.424513,324.993,60.763,,no best reference,,35.52903162,-97.47498688,36.225,58.575,-1.462,-1.207,1.030
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11197,280.035391,3.424513,325.399,61.168,,no best reference,,35.52903526,-97.47498707,36.193,59.331,-1.512,-1.439,1.030
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11198,280.035391,3.424513,325.804,61.573,,no best reference,,35.52903890,-97.47498723,36.106,60.141,-1.410,-1.279,1.030
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11199,280.289157,3.678279,326.311,62.080,,no best reference,,35.52904215,-97.47498330,36.146,60.957,-1.238,-1.064,1.010
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11200,280.289157,3.678279,326.715,62.485,,no best reference,,35.52904579,-97.47498318,36.223,61.748,-1.011,-1.056,1.010
VN300_2026-07-12_14-41-49_VNINS.csv,lap,1,11201,280.289157,3.678279,327.122,62.891,,no best reference,,35.52904944,-97.47498301,36.227,62.452,-0.805,-1.195,1.010
