source,segment_type,segment_number,row_index,time_s,segment_time_s,distance_m,segment_distance_m,live_delta_to_best_s,live_delta_error,final_delta_to_best_s,lat,lon,speed_mph,yaw_deg,pitch_deg,roll_deg,pos_uncertainty_m
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13264,331.812930,0.000000,1262.033,0.000,0.000000,,782.200382,35.52849863,-97.47581222,44.669,45.836,-6.637,-36.972,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13265,331.812930,0.000000,1262.533,0.500,-0.273597,,782.200382,35.52849464,-97.47581476,44.678,45.290,-7.086,-37.082,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13266,331.812930,0.000000,1263.033,0.999,-0.273597,,782.200382,35.52849067,-97.47581735,44.724,44.675,-7.477,-37.021,0.710
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13267,331.812930,0.000000,1263.534,1.500,-0.273597,,782.200382,35.52848671,-97.47581999,44.774,44.012,-7.881,-37.059,0.710
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13268,331.812930,0.000000,1264.035,2.002,-0.273597,,782.200382,35.52848277,-97.47582268,44.868,43.362,-8.323,-37.128,0.710
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13269,331.812930,0.000000,1264.537,2.504,-0.273597,,782.200382,35.52847885,-97.47582544,44.960,42.676,-8.789,-37.232,0.710
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13270,332.066684,0.253754,1265.041,3.008,-0.019843,,782.200382,35.52847494,-97.47582825,45.084,41.937,-9.267,-37.259,0.710
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13271,332.066684,0.253754,1266.766,4.733,-0.226730,,782.200382,35.52847660,-97.47580929,42.462,41.129,-9.810,-37.087,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13272,332.066684,0.253754,1267.241,5.208,-0.273672,,782.200382,35.52847287,-97.47581184,42.481,40.307,-10.363,-37.058,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13273,332.066684,0.253754,1267.716,5.683,-0.273672,,782.200382,35.52846916,-97.47581445,42.542,39.474,-10.902,-36.995,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13274,332.066684,0.253754,1268.194,6.160,-0.273672,,782.200382,35.52846546,-97.47581712,42.644,38.644,-11.415,-36.906,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13275,332.066684,0.253754,1268.671,6.637,-0.273672,,782.200382,35.52846179,-97.47581985,42.803,37.817,-11.908,-36.820,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13276,332.066684,0.253754,1269.151,7.117,-0.273672,,782.200382,35.52845812,-97.47582264,42.919,37.020,-12.422,-36.718,0.710
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13277,332.066684,0.253754,1269.631,7.598,-0.273672,,782.200382,35.52845447,-97.47582549,43.029,36.228,-12.945,-36.649,0.710
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13278,332.066684,0.253754,1270.113,8.080,-0.273672,,782.200382,35.52845084,-97.47582839,43.182,35.420,-13.467,-36.581,0.710
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13279,332.066684,0.253754,1272.007,9.974,-0.527235,,782.200382,35.52845164,-97.47580748,40.521,34.546,-14.010,-36.434,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13280,332.320213,0.507283,1272.461,10.428,-0.273706,,782.200382,35.52844816,-97.47581011,40.646,33.660,-14.542,-36.177,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13281,332.320213,0.507283,1272.917,10.884,-0.273706,,782.200382,35.52844470,-97.47581280,40.753,32.788,-15.076,-36.066,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13282,332.320213,0.507283,1273.373,11.339,-0.273706,,782.200382,35.52844126,-97.47581554,40.871,31.928,-15.613,-35.945,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13283,332.320213,0.507283,1273.830,11.797,-0.273706,,782.200382,35.52843783,-97.47581834,41.032,31.057,-16.129,-35.800,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13284,332.320213,0.507283,1274.290,12.257,-0.273706,,782.200382,35.52843441,-97.47582119,41.119,30.192,-16.646,-35.596,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13285,332.320213,0.507283,1274.751,12.718,-0.523055,,782.200382,35.52843101,-97.47582411,41.277,29.335,-17.146,-35.396,0.710
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13286,332.320213,0.507283,1275.213,13.180,-0.527488,,782.200382,35.52842763,-97.47582707,41.420,28.512,-17.675,-35.189,0.710
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13287,332.320213,0.507283,1275.677,13.643,-0.527488,,782.200382,35.52842426,-97.47583009,41.565,27.689,-18.221,-35.014,0.710
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13288,332.320213,0.507283,1277.686,15.652,-0.527488,,782.200382,35.52842449,-97.47580789,38.881,26.754,-18.755,-34.711,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13289,332.320213,0.507283,1278.121,16.087,-0.670080,,782.200382,35.52842126,-97.47581060,38.946,25.781,-19.262,-34.469,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13290,332.320213,0.507283,1278.556,16.523,-0.792426,,782.200382,35.52841805,-97.47581336,39.088,24.799,-19.775,-34.227,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13291,332.573943,0.761013,1278.994,16.960,-0.538696,,782.200382,35.52841485,-97.47581617,39.242,23.865,-20.296,-33.999,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13292,332.573943,0.761013,1279.434,17.401,-0.538696,,782.200382,35.52841166,-97.47581905,39.426,22.930,-20.788,-33.644,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13293,332.573943,0.761013,1279.876,17.843,-0.538696,,782.200382,35.52840848,-97.47582198,39.504,21.969,-21.230,-33.308,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13294,332.573943,0.761013,1280.318,18.285,-0.538696,,782.200382,35.52840533,-97.47582496,39.679,20.964,-21.657,-33.074,0.700
VN300_2026-07-12_14-41-49_VNINS.csv,lap,3,13295,332.573943,0.761013,1282.337,20.304,-0.792291,,782.200382,35.52840490,-97.47580265,37.122,19.934,-22.139,-32.754,0.700
